Date,Hours,SE1
30-10-2018,17 - 18,481.53
30-10-2018,18 - 19,479.04
30-10-2018,19 - 20,466.47
30-10-2018,20 - 21,457.23
30-10-2018,21 - 22,444.66
30-10-2018,22 - 23,418.9
30-10-2018,23 - 00,401.55
31-10-2018,00 - 01,388.12
31-10-2018,01 - 02,385.82
31-10-2018,02 - 03,365.2
31-10-2018,03 - 04,366.76
31-10-2018,04 - 05,400.51
31-10-2018,05 - 06,424.36
31-10-2018,06 - 07,453.32
31-10-2018,07 - 08,468.11
31-10-2018,08 - 09,466.86
31-10-2018,09 - 10,460.3
31-10-2018,10 - 11,456.55
31-10-2018,11 - 12,458.74
31-10-2018,12 - 13,459.68
31-10-2018,13 - 14,463.22
31-10-2018,14 - 15,468.32
31-10-2018,15 - 16,473.95
31-10-2018,16 - 17,476.13
31-10-2018,17 - 18,480.2
31-10-2018,18 - 19,478.01
31-10-2018,19 - 20,471.13
31-10-2018,20 - 21,464.99
31-10-2018,21 - 22,454.47
31-10-2018,22 - 23,440.2
31-10-2018,23 - 00,420.2
1/11/2018,00 - 01,427.06
1/11/2018,01 - 02,427.58
1/11/2018,02 - 03,422.27
1/11/2018,03 - 04,417.07
1/11/2018,04 - 05,416.86
1/11/2018,05 - 06,445.06
1/11/2018,06 - 07,458.06
1/11/2018,07 - 08,463.47
1/11/2018,08 - 09,471.59
1/11/2018,09 - 10,468.67
1/11/2018,10 - 11,472
1/11/2018,11 - 12,477.62
1/11/2018,12 - 13,488.23
1/11/2018,13 - 14,516.01
1/11/2018,14 - 15,498.84
1/11/2018,15 - 16,492.18
1/11/2018,16 - 17,511.54
1/11/2018,17 - 18,562.82
1/11/2018,18 - 19,562.51
1/11/2018,19 - 20,489.27
1/11/2018,20 - 21,477.93
1/11/2018,21 - 22,465.03
1/11/2018,22 - 23,455.67
1/11/2018,23 - 00,435.59
2/11/2018,00 - 01,435.03
2/11/2018,01 - 02,422.26
2/11/2018,02 - 03,420.4
2/11/2018,03 - 04,417.83
2/11/2018,04 - 05,424.11
2/11/2018,05 - 06,453.79
2/11/2018,06 - 07,467.7
2/11/2018,07 - 08,496.03
2/11/2018,08 - 09,534.47
2/11/2018,09 - 10,486.97
2/11/2018,10 - 11,471.72
2/11/2018,11 - 12,464.3
2/11/2018,12 - 13,466.36
2/11/2018,13 - 14,471.72
2/11/2018,14 - 15,465.23
2/11/2018,15 - 16,463.06
2/11/2018,16 - 17,472.03
2/11/2018,17 - 18,507.99
2/11/2018,18 - 19,487.38
2/11/2018,19 - 20,462.55
2/11/2018,20 - 21,455.44
2/11/2018,21 - 22,452.76
2/11/2018,22 - 23,447.71
2/11/2018,23 - 00,438.33
3/11/2018,00 - 01,441.77
3/11/2018,01 - 02,434.35
3/11/2018,02 - 03,429.71
3/11/2018,03 - 04,429.1
3/11/2018,04 - 05,431.98
3/11/2018,05 - 06,441.56
3/11/2018,06 - 07,443.94
3/11/2018,07 - 08,447.54
3/11/2018,08 - 09,453.93
3/11/2018,09 - 10,461.66
3/11/2018,10 - 11,463.41
3/11/2018,11 - 12,462.17
3/11/2018,12 - 13,457.95
3/11/2018,13 - 14,456.61
3/11/2018,14 - 15,459.91
3/11/2018,15 - 16,460.63
3/11/2018,16 - 17,465.47
3/11/2018,17 - 18,469.29
3/11/2018,18 - 19,467.74
3/11/2018,19 - 20,461.45
3/11/2018,20 - 21,455.58
3/11/2018,21 - 22,450.74
3/11/2018,22 - 23,436.21
3/11/2018,23 - 00,427.04
4/11/2018,00 - 01,438.41
4/11/2018,01 - 02,434.48
4/11/2018,02 - 03,432.83
4/11/2018,03 - 04,425.49
4/11/2018,04 - 05,423.94
4/11/2018,05 - 06,427.04
4/11/2018,06 - 07,433.34
4/11/2018,07 - 08,445.53
4/11/2018,08 - 09,454.83
4/11/2018,09 - 10,459.79
4/11/2018,10 - 11,461.75
4/11/2018,11 - 12,461.34
4/11/2018,12 - 13,459.99
4/11/2018,13 - 14,458.86
4/11/2018,14 - 15,458.24
4/11/2018,15 - 16,458.96
4/11/2018,16 - 17,464.23
4/11/2018,17 - 18,467.74
4/11/2018,18 - 19,466.4
4/11/2018,19 - 20,463.71
4/11/2018,20 - 21,460.72
4/11/2018,21 - 22,454.62
4/11/2018,22 - 23,450.8
4/11/2018,23 - 00,434.89
5/11/2018,00 - 01,418.78
5/11/2018,01 - 02,430.04
5/11/2018,02 - 03,431.28
5/11/2018,03 - 04,423.01
5/11/2018,04 - 05,419.19
5/11/2018,05 - 06,439.33
5/11/2018,06 - 07,469.81
5/11/2018,07 - 08,483.65
5/11/2018,08 - 09,483.96
5/11/2018,09 - 10,484.68
5/11/2018,10 - 11,485.41
5/11/2018,11 - 12,482.62
5/11/2018,12 - 13,480.35
5/11/2018,13 - 14,480.14
5/11/2018,14 - 15,479.52
5/11/2018,15 - 16,480.35
5/11/2018,16 - 17,483.03
5/11/2018,17 - 18,513.09
5/11/2018,18 - 19,505.86
5/11/2018,19 - 20,487.58
5/11/2018,20 - 21,484.58
5/11/2018,21 - 22,478.38
5/11/2018,22 - 23,462.37
5/11/2018,23 - 00,444.19
6/11/2018,00 - 01,443.74
6/11/2018,01 - 02,438.26
6/11/2018,02 - 03,436.61
6/11/2018,03 - 04,435.68
6/11/2018,04 - 05,439.61
6/11/2018,05 - 06,468.24
6/11/2018,06 - 07,513.42
6/11/2018,07 - 08,508.57
6/11/2018,08 - 09,509.19
6/11/2018,09 - 10,522.94
6/11/2018,10 - 11,513.94
6/11/2018,11 - 12,514.15
6/11/2018,12 - 13,516.22
6/11/2018,13 - 14,529.86
6/11/2018,14 - 15,505.15
6/11/2018,15 - 16,508.05
6/11/2018,16 - 17,514.87
6/11/2018,17 - 18,516.11
6/11/2018,18 - 19,509.5
6/11/2018,19 - 20,498.54
6/11/2018,20 - 21,488.61
6/11/2018,21 - 22,481.79
6/11/2018,22 - 23,471.24
6/11/2018,23 - 00,453.56
7/11/2018,00 - 01,449.46
7/11/2018,01 - 02,439.74
7/11/2018,02 - 03,430.22
7/11/2018,03 - 04,420.39
7/11/2018,04 - 05,432.08
7/11/2018,05 - 06,452.77
7/11/2018,06 - 07,512.77
7/11/2018,07 - 08,524.15
7/11/2018,08 - 09,526.42
7/11/2018,09 - 10,527.77
7/11/2018,10 - 11,522.18
7/11/2018,11 - 12,523.63
7/11/2018,12 - 13,534.8
7/11/2018,13 - 14,530.97
7/11/2018,14 - 15,529.84
7/11/2018,15 - 16,523.53
7/11/2018,16 - 17,518.35
7/11/2018,17 - 18,491.25
7/11/2018,18 - 19,489.7
7/11/2018,19 - 20,483.6
7/11/2018,20 - 21,483.49
7/11/2018,21 - 22,484.32
7/11/2018,22 - 23,463.32
7/11/2018,23 - 00,450.29
8/11/2018,00 - 01,451.58
8/11/2018,01 - 02,447.45
8/11/2018,02 - 03,442.9
8/11/2018,03 - 04,443.21
8/11/2018,04 - 05,449.2
8/11/2018,05 - 06,471.51
8/11/2018,06 - 07,552.88
8/11/2018,07 - 08,522.62
8/11/2018,08 - 09,513.95
8/11/2018,09 - 10,515.29
8/11/2018,10 - 11,498.77
8/11/2018,11 - 12,501.56
8/11/2018,12 - 13,522.11
8/11/2018,13 - 14,516.63
8/11/2018,14 - 15,508.79
8/11/2018,15 - 16,511.88
8/11/2018,16 - 17,501.45
8/11/2018,17 - 18,503.52
8/11/2018,18 - 19,500.01
8/11/2018,19 - 20,507.13
8/11/2018,20 - 21,494.12
8/11/2018,21 - 22,488.24
8/11/2018,22 - 23,464.9
8/11/2018,23 - 00,452.71
9/11/2018,00 - 01,459.33
9/11/2018,01 - 02,452.57
9/11/2018,02 - 03,447.65
9/11/2018,03 - 04,448.06
9/11/2018,04 - 05,451.95
9/11/2018,05 - 06,472.66
9/11/2018,06 - 07,484.97
9/11/2018,07 - 08,512.03
9/11/2018,08 - 09,527.52
9/11/2018,09 - 10,522.29
9/11/2018,10 - 11,511.83
9/11/2018,11 - 12,507.83
9/11/2018,12 - 13,517.26
9/11/2018,13 - 14,542.79
9/11/2018,14 - 15,537.46
9/11/2018,15 - 16,549.25
9/11/2018,16 - 17,536.03
9/11/2018,17 - 18,552.84
9/11/2018,18 - 19,524.24
9/11/2018,19 - 20,481.28
9/11/2018,20 - 21,467.74
9/11/2018,21 - 22,465.28
9/11/2018,22 - 23,453.8
9/11/2018,23 - 00,437.91
10/11/2018,00 - 01,439.25
10/11/2018,01 - 02,426.8
10/11/2018,02 - 03,416.62
10/11/2018,03 - 04,411.88
10/11/2018,04 - 05,411.88
10/11/2018,05 - 06,421.35
10/11/2018,06 - 07,427.42
10/11/2018,07 - 08,434.52
10/11/2018,08 - 09,439.46
10/11/2018,09 - 10,444.81
10/11/2018,10 - 11,449.54
10/11/2018,11 - 12,450.16
10/11/2018,12 - 13,450.06
10/11/2018,13 - 14,441.11
10/11/2018,14 - 15,452.63
10/11/2018,15 - 16,457.78
10/11/2018,16 - 17,464.67
10/11/2018,17 - 18,472.18
10/11/2018,18 - 19,466.32
10/11/2018,19 - 20,456.33
10/11/2018,20 - 21,441.72
10/11/2018,21 - 22,424.03
10/11/2018,22 - 23,423.82
10/11/2018,23 - 00,407.25
11/11/2018,00 - 01,412.53
11/11/2018,01 - 02,394.33
11/11/2018,02 - 03,390.01
11/11/2018,03 - 04,368.52
11/11/2018,04 - 05,358.75
11/11/2018,05 - 06,359.67
11/11/2018,06 - 07,369.44
11/11/2018,07 - 08,390.52
11/11/2018,08 - 09,411.81
11/11/2018,09 - 10,424.25
11/11/2018,10 - 11,432.68
11/11/2018,11 - 12,434.43
11/11/2018,12 - 13,423.01
11/11/2018,13 - 14,414.99
11/11/2018,14 - 15,420.03
11/11/2018,15 - 16,435.76
11/11/2018,16 - 17,460.13
11/11/2018,17 - 18,469.18
11/11/2018,18 - 19,463.94
11/11/2018,19 - 20,450.88
11/11/2018,20 - 21,442.55
11/11/2018,21 - 22,428.15
11/11/2018,22 - 23,428.57
11/11/2018,23 - 00,396.69
12/11/2018,00 - 01,371.19
12/11/2018,01 - 02,388.67
12/11/2018,02 - 03,393.4
12/11/2018,03 - 04,403.07
12/11/2018,04 - 05,401.52
12/11/2018,05 - 06,442.86
12/11/2018,06 - 07,477.2
12/11/2018,07 - 08,493.45
12/11/2018,08 - 09,499.41
12/11/2018,09 - 10,489.95
12/11/2018,10 - 11,484.3
12/11/2018,11 - 12,483.27
12/11/2018,12 - 13,486.04
12/11/2018,13 - 14,492.21
12/11/2018,14 - 15,487.48
12/11/2018,15 - 16,494.99
12/11/2018,16 - 17,502.91
12/11/2018,17 - 18,503.94
12/11/2018,18 - 19,497.15
12/11/2018,19 - 20,483.37
12/11/2018,20 - 21,477.92
12/11/2018,21 - 22,470.72
12/11/2018,22 - 23,454.99
12/11/2018,23 - 00,429.9
13-11-2018,00 - 01,440.58
13-11-2018,01 - 02,438.01
13-11-2018,02 - 03,436.78
13-11-2018,03 - 04,436.58
13-11-2018,04 - 05,441.2
13-11-2018,05 - 06,462.27
13-11-2018,06 - 07,510.37
13-11-2018,07 - 08,522.9
13-11-2018,08 - 09,528.15
13-11-2018,09 - 10,517.87
13-11-2018,10 - 11,512.94
13-11-2018,11 - 12,511.6
13-11-2018,12 - 13,498.65
13-11-2018,13 - 14,492.38
13-11-2018,14 - 15,496.49
13-11-2018,15 - 16,513.24
13-11-2018,16 - 17,530.82
13-11-2018,17 - 18,535.03
13-11-2018,18 - 19,531.33
13-11-2018,19 - 20,517.46
13-11-2018,20 - 21,493.82
13-11-2018,21 - 22,479.84
13-11-2018,22 - 23,467.82
13-11-2018,23 - 00,448.91
14-11-2018,00 - 01,441.39
14-11-2018,01 - 02,441.28
14-11-2018,02 - 03,441.49
14-11-2018,03 - 04,452.23
14-11-2018,04 - 05,459.8
14-11-2018,05 - 06,480.57
14-11-2018,06 - 07,536.34
14-11-2018,07 - 08,601.51
14-11-2018,08 - 09,612.36
14-11-2018,09 - 10,555.06
14-11-2018,10 - 11,539.4
14-11-2018,11 - 12,551.48
14-11-2018,12 - 13,566.83
14-11-2018,13 - 14,611.95
14-11-2018,14 - 15,604.99
14-11-2018,15 - 16,632.1
14-11-2018,16 - 17,648.78
14-11-2018,17 - 18,626.37
14-11-2018,18 - 19,606.42
14-11-2018,19 - 20,532.24
14-11-2018,20 - 21,497.86
14-11-2018,21 - 22,493.16
14-11-2018,22 - 23,477.71
14-11-2018,23 - 00,462.26
15-11-2018,00 - 01,459.81
15-11-2018,01 - 02,452.72
15-11-2018,02 - 03,449.64
15-11-2018,03 - 04,447.07
15-11-2018,04 - 05,458.88
15-11-2018,05 - 06,474.39
15-11-2018,06 - 07,485.69
15-11-2018,07 - 08,497.92
15-11-2018,08 - 09,501.31
15-11-2018,09 - 10,492.68
15-11-2018,10 - 11,489.8
15-11-2018,11 - 12,488.26
15-11-2018,12 - 13,492.58
15-11-2018,13 - 14,497.51
15-11-2018,14 - 15,499.15
15-11-2018,15 - 16,502.64
15-11-2018,16 - 17,508.7
15-11-2018,17 - 18,509.63
15-11-2018,18 - 19,505.21
15-11-2018,19 - 20,494.22
15-11-2018,20 - 21,487.03
15-11-2018,21 - 22,484.97
15-11-2018,22 - 23,472.75
15-11-2018,23 - 00,462.17
16-11-2018,00 - 01,460.96
16-11-2018,01 - 02,456.14
16-11-2018,02 - 03,452.44
16-11-2018,03 - 04,453.88
16-11-2018,04 - 05,458.7
16-11-2018,05 - 06,477.09
16-11-2018,06 - 07,487.05
16-11-2018,07 - 08,500.81
16-11-2018,08 - 09,505.13
16-11-2018,09 - 10,496.91
16-11-2018,10 - 11,491.16
16-11-2018,11 - 12,490.13
16-11-2018,12 - 13,489.93
16-11-2018,13 - 14,492.29
16-11-2018,14 - 15,492.19
16-11-2018,15 - 16,494.24
16-11-2018,16 - 17,496.81
16-11-2018,17 - 18,492.7
16-11-2018,18 - 19,494.75
16-11-2018,19 - 20,482.74
16-11-2018,20 - 21,473.29
16-11-2018,21 - 22,470.1
16-11-2018,22 - 23,464.56
16-11-2018,23 - 00,449.87
17-11-2018,00 - 01,448.7
17-11-2018,01 - 02,404.25
17-11-2018,02 - 03,440.08
17-11-2018,03 - 04,431.45
17-11-2018,04 - 05,440.08
17-11-2018,05 - 06,432.99
17-11-2018,06 - 07,453.94
17-11-2018,07 - 08,464
17-11-2018,08 - 09,473.75
17-11-2018,09 - 10,481.45
17-11-2018,10 - 11,480.63
17-11-2018,11 - 12,481.45
17-11-2018,12 - 13,476.31
17-11-2018,13 - 14,476.31
17-11-2018,14 - 15,481.34
17-11-2018,15 - 16,494.79
17-11-2018,16 - 17,507.73
17-11-2018,17 - 18,513.17
17-11-2018,18 - 19,509.88
17-11-2018,19 - 20,497.36
17-11-2018,20 - 21,486.99
17-11-2018,21 - 22,482.68
17-11-2018,22 - 23,481.65
17-11-2018,23 - 00,465.95
18-11-2018,00 - 01,475.38
18-11-2018,01 - 02,451.72
18-11-2018,02 - 03,441.84
18-11-2018,03 - 04,452.03
18-11-2018,04 - 05,455.63
18-11-2018,05 - 06,450.69
18-11-2018,06 - 07,462.01
18-11-2018,07 - 08,468.28
18-11-2018,08 - 09,477.03
18-11-2018,09 - 10,493.8
18-11-2018,10 - 11,493.49
18-11-2018,11 - 12,498.02
18-11-2018,12 - 13,503.68
18-11-2018,13 - 14,496.68
18-11-2018,14 - 15,498.02
18-11-2018,15 - 16,513.56
18-11-2018,16 - 17,524.05
18-11-2018,17 - 18,539.08
18-11-2018,18 - 19,534.04
18-11-2018,19 - 20,509.55
18-11-2018,20 - 21,483.2
18-11-2018,21 - 22,474.87
18-11-2018,22 - 23,478.16
18-11-2018,23 - 00,454.39
19-11-2018,00 - 01,431.86
19-11-2018,01 - 02,429.18
19-11-2018,02 - 03,412.93
19-11-2018,03 - 04,410.66
19-11-2018,04 - 05,427.54
19-11-2018,05 - 06,469.42
19-11-2018,06 - 07,494.73
19-11-2018,07 - 08,543.3
19-11-2018,08 - 09,552.25
19-11-2018,09 - 10,547.1
19-11-2018,10 - 11,537.95
19-11-2018,11 - 12,534.76
19-11-2018,12 - 13,529.92
19-11-2018,13 - 14,530.85
19-11-2018,14 - 15,536.71
19-11-2018,15 - 16,546.28
19-11-2018,16 - 17,551.84
19-11-2018,17 - 18,580.65
19-11-2018,18 - 19,546.49
19-11-2018,19 - 20,526.63
19-11-2018,20 - 21,489.38
19-11-2018,21 - 22,475.49
19-11-2018,22 - 23,459.33
19-11-2018,23 - 00,417.76
20-11-2018,00 - 01,401.8
20-11-2018,01 - 02,380.33
20-11-2018,02 - 03,388.75
20-11-2018,03 - 04,380.84
20-11-2018,04 - 05,412.49
20-11-2018,05 - 06,452.47
20-11-2018,06 - 07,478.67
20-11-2018,07 - 08,513.82
20-11-2018,08 - 09,513.2
20-11-2018,09 - 10,511.55
20-11-2018,10 - 11,502.92
20-11-2018,11 - 12,501.28
20-11-2018,12 - 13,497.78
20-11-2018,13 - 14,504.05
20-11-2018,14 - 15,514.95
20-11-2018,15 - 16,529.13
20-11-2018,16 - 17,543.41
20-11-2018,17 - 18,537.24
20-11-2018,18 - 19,530.46
20-11-2018,19 - 20,520.29
20-11-2018,20 - 21,508.27
20-11-2018,21 - 22,502.1
20-11-2018,22 - 23,484.22
20-11-2018,23 - 00,458.84
21-11-2018,00 - 01,459.11
21-11-2018,01 - 02,441.68
21-11-2018,02 - 03,437.56
21-11-2018,03 - 04,434.88
21-11-2018,04 - 05,445.71
21-11-2018,05 - 06,470.66
21-11-2018,06 - 07,510.68
21-11-2018,07 - 08,534.39
21-11-2018,08 - 09,546.67
21-11-2018,09 - 10,541.2
21-11-2018,10 - 11,533.78
21-11-2018,11 - 12,531.2
21-11-2018,12 - 13,531.2
21-11-2018,13 - 14,532.64
21-11-2018,14 - 15,535.01
21-11-2018,15 - 16,553.27
21-11-2018,16 - 17,535.12
21-11-2018,17 - 18,532.95
21-11-2018,18 - 19,522.43
21-11-2018,19 - 20,515.52
21-11-2018,20 - 21,526.14
21-11-2018,21 - 22,519.85
21-11-2018,22 - 23,507.38
21-11-2018,23 - 00,490.98
22-11-2018,00 - 01,486.86
22-11-2018,01 - 02,481.7
22-11-2018,02 - 03,478.81
22-11-2018,03 - 04,480.46
22-11-2018,04 - 05,489.13
22-11-2018,05 - 06,510.71
22-11-2018,06 - 07,560.79
22-11-2018,07 - 08,669.32
22-11-2018,08 - 09,685.84
22-11-2018,09 - 10,608.5
22-11-2018,10 - 11,588.05
22-11-2018,11 - 12,610.25
22-11-2018,12 - 13,652.9
22-11-2018,13 - 14,752.23
22-11-2018,14 - 15,862.2
22-11-2018,15 - 16,974.45
22-11-2018,16 - 17,1063.56
22-11-2018,17 - 18,1324.39
22-11-2018,18 - 19,1135.22
22-11-2018,19 - 20,699.26
22-11-2018,20 - 21,578.97
22-11-2018,21 - 22,541.28
22-11-2018,22 - 23,530.02
22-11-2018,23 - 00,511.75
23-11-2018,00 - 01,512.98
23-11-2018,01 - 02,506.69
23-11-2018,02 - 03,500.61
23-11-2018,03 - 04,502.05
23-11-2018,04 - 05,508.86
23-11-2018,05 - 06,522.68
23-11-2018,06 - 07,532.38
23-11-2018,07 - 08,523.61
23-11-2018,08 - 09,520.82
23-11-2018,09 - 10,517.63
23-11-2018,10 - 11,516.08
23-11-2018,11 - 12,515.77
23-11-2018,12 - 13,515.15
23-11-2018,13 - 14,511.64
23-11-2018,14 - 15,510.61
23-11-2018,15 - 16,511.02
23-11-2018,16 - 17,500.92
23-11-2018,17 - 18,498.65
23-11-2018,18 - 19,502.98
23-11-2018,19 - 20,502.05
23-11-2018,20 - 21,498.34
23-11-2018,21 - 22,499.47
23-11-2018,22 - 23,491.94
23-11-2018,23 - 00,489.98
24-11-2018,00 - 01,499.36
24-11-2018,01 - 02,494
24-11-2018,02 - 03,480.29
24-11-2018,03 - 04,484.93
24-11-2018,04 - 05,489.98
24-11-2018,05 - 06,494.1
24-11-2018,06 - 07,495.85
24-11-2018,07 - 08,498.94
24-11-2018,08 - 09,499.67
24-11-2018,09 - 10,505.44
24-11-2018,10 - 11,508.53
24-11-2018,11 - 12,509.35
24-11-2018,12 - 13,508.32
24-11-2018,13 - 14,506.98
24-11-2018,14 - 15,508.73
24-11-2018,15 - 16,511.41
24-11-2018,16 - 17,518.32
24-11-2018,17 - 18,524.09
24-11-2018,18 - 19,521.3
24-11-2018,19 - 20,514.92
24-11-2018,20 - 21,509.76
24-11-2018,21 - 22,508.63
24-11-2018,22 - 23,507.08
24-11-2018,23 - 00,495.85
25-11-2018,00 - 01,498.72
25-11-2018,01 - 02,493.26
25-11-2018,02 - 03,486.37
25-11-2018,03 - 04,483.07
25-11-2018,04 - 05,479.57
25-11-2018,05 - 06,483.17
25-11-2018,06 - 07,493.37
25-11-2018,07 - 08,493.99
25-11-2018,08 - 09,507.37
25-11-2018,09 - 10,515.92
25-11-2018,10 - 11,519.11
25-11-2018,11 - 12,519.73
25-11-2018,12 - 13,518.91
25-11-2018,13 - 14,513.55
25-11-2018,14 - 15,518.91
25-11-2018,15 - 16,518.49
25-11-2018,16 - 17,530.13
25-11-2018,17 - 18,534.87
25-11-2018,18 - 19,534.25
25-11-2018,19 - 20,529.62
25-11-2018,20 - 21,518.8
25-11-2018,21 - 22,511.9
25-11-2018,22 - 23,508.81
25-11-2018,23 - 00,493.06
26-11-2018,00 - 01,497.07
26-11-2018,01 - 02,492.75
26-11-2018,02 - 03,478.02
26-11-2018,03 - 04,464.12
26-11-2018,04 - 05,464.22
26-11-2018,05 - 06,502.53
26-11-2018,06 - 07,521.58
26-11-2018,07 - 08,524.06
26-11-2018,08 - 09,524.98
26-11-2018,09 - 10,531.47
26-11-2018,10 - 11,531.26
26-11-2018,11 - 12,532.6
26-11-2018,12 - 13,533.22
26-11-2018,13 - 14,533.84
26-11-2018,14 - 15,534.46
26-11-2018,15 - 16,535.49
26-11-2018,16 - 17,537.96
26-11-2018,17 - 18,536.52
26-11-2018,18 - 19,535.07
26-11-2018,19 - 20,535.28
26-11-2018,20 - 21,538.27
26-11-2018,21 - 22,535.28
26-11-2018,22 - 23,521.48
26-11-2018,23 - 00,505.21
27-11-2018,00 - 01,503.82
27-11-2018,01 - 02,496.11
27-11-2018,02 - 03,493.95
27-11-2018,03 - 04,498.07
27-11-2018,04 - 05,507.01
27-11-2018,05 - 06,527.78
27-11-2018,06 - 07,533.94
27-11-2018,07 - 08,544.43
27-11-2018,08 - 09,560.16
27-11-2018,09 - 10,565.19
27-11-2018,10 - 11,577.22
27-11-2018,11 - 12,680.95
27-11-2018,12 - 13,669.02
27-11-2018,13 - 14,661.52
27-11-2018,14 - 15,767.92
27-11-2018,15 - 16,850.77
27-11-2018,16 - 17,754.76
27-11-2018,17 - 18,645.28
27-11-2018,18 - 19,620.71
27-11-2018,19 - 20,616.18
27-11-2018,20 - 21,596.65
27-11-2018,21 - 22,560.05
27-11-2018,22 - 23,541.04
27-11-2018,23 - 00,508.76
28-11-2018,00 - 01,503.64
28-11-2018,01 - 02,489.24
28-11-2018,02 - 03,483.48
28-11-2018,03 - 04,475.98
28-11-2018,04 - 05,480.6
28-11-2018,05 - 06,503.44
28-11-2018,06 - 07,531.72
28-11-2018,07 - 08,520.82
28-11-2018,08 - 09,547.97
28-11-2018,09 - 10,557.02
28-11-2018,10 - 11,539.54
28-11-2018,11 - 12,533.06
28-11-2018,12 - 13,528.12
28-11-2018,13 - 14,530.79
28-11-2018,14 - 15,530.38
28-11-2018,15 - 16,529.66
28-11-2018,16 - 17,530.59
28-11-2018,17 - 18,522.26
28-11-2018,18 - 19,518.25
28-11-2018,19 - 20,506.11
28-11-2018,20 - 21,491.51
28-11-2018,21 - 22,475.26
28-11-2018,22 - 23,461.89
28-11-2018,23 - 00,400.18
29-11-2018,00 - 01,419.68
29-11-2018,01 - 02,368.99
29-11-2018,02 - 03,351.55
29-11-2018,03 - 04,359.24
29-11-2018,04 - 05,399.98
29-11-2018,05 - 06,448.31
29-11-2018,06 - 07,491.31
29-11-2018,07 - 08,503.11
29-11-2018,08 - 09,501.77
29-11-2018,09 - 10,498.08
29-11-2018,10 - 11,496.95
29-11-2018,11 - 12,499.21
29-11-2018,12 - 13,499.21
29-11-2018,13 - 14,500.54
29-11-2018,14 - 15,499.21
29-11-2018,15 - 16,501.05
29-11-2018,16 - 17,498.18
29-11-2018,17 - 18,497.77
29-11-2018,18 - 19,498.49
29-11-2018,19 - 20,492.54
29-11-2018,20 - 21,479.61
29-11-2018,21 - 22,468.22
29-11-2018,22 - 23,438.46
29-11-2018,23 - 00,403.68
30-11-2018,00 - 01,363.66
30-11-2018,01 - 02,379.23
30-11-2018,02 - 03,377.79
30-11-2018,03 - 04,381.19
30-11-2018,04 - 05,407.49
30-11-2018,05 - 06,444
30-11-2018,06 - 07,480.72
30-11-2018,07 - 08,500.83
30-11-2018,08 - 09,505.06
30-11-2018,09 - 10,501.97
30-11-2018,10 - 11,496.4
30-11-2018,11 - 12,494.54
30-11-2018,12 - 13,494.23
30-11-2018,13 - 14,494.85
30-11-2018,14 - 15,494.95
30-11-2018,15 - 16,498.77
30-11-2018,16 - 17,499.39
30-11-2018,17 - 18,497.12
30-11-2018,18 - 19,499.18
30-11-2018,19 - 20,490.11
30-11-2018,20 - 21,475.26
30-11-2018,21 - 22,471.03
30-11-2018,22 - 23,462.05
30-11-2018,23 - 00,445.76
1/12/2018,00 - 01,446.36
1/12/2018,01 - 02,434.39
1/12/2018,02 - 03,423.86
1/12/2018,03 - 04,433.98
1/12/2018,04 - 05,448.94
1/12/2018,05 - 06,447.6
1/12/2018,06 - 07,442.65
1/12/2018,07 - 08,470.61
1/12/2018,08 - 09,478.56
1/12/2018,09 - 10,485.68
1/12/2018,10 - 11,489.81
1/12/2018,11 - 12,493.32
1/12/2018,12 - 13,492.29
1/12/2018,13 - 14,491.36
1/12/2018,14 - 15,494.66
1/12/2018,15 - 16,500.03
1/12/2018,16 - 17,501.99
1/12/2018,17 - 18,499.93
1/12/2018,18 - 19,499.62
1/12/2018,19 - 20,480.52
1/12/2018,20 - 21,470.31
1/12/2018,21 - 22,469.07
1/12/2018,22 - 23,444.4
1/12/2018,23 - 00,398.68
2/12/2018,00 - 01,444.99
2/12/2018,01 - 02,432.97
2/12/2018,02 - 03,429.58
2/12/2018,03 - 04,416.44
2/12/2018,04 - 05,424.65
2/12/2018,05 - 06,427.84
2/12/2018,06 - 07,441.19
2/12/2018,07 - 08,451.46
2/12/2018,08 - 09,456.8
2/12/2018,09 - 10,465.11
2/12/2018,10 - 11,474.25
2/12/2018,11 - 12,477.85
2/12/2018,12 - 13,477.95
2/12/2018,13 - 14,478.26
2/12/2018,14 - 15,474.97
2/12/2018,15 - 16,480.01
2/12/2018,16 - 17,485.65
2/12/2018,17 - 18,488.43
2/12/2018,18 - 19,486.58
2/12/2018,19 - 20,479.59
2/12/2018,20 - 21,471.07
2/12/2018,21 - 22,463.16
2/12/2018,22 - 23,442.52
2/12/2018,23 - 00,402.78
3/12/2018,00 - 01,446.94
3/12/2018,01 - 02,430.61
3/12/2018,02 - 03,418.7
3/12/2018,03 - 04,419.62
3/12/2018,04 - 05,431.43
3/12/2018,05 - 06,463.16
3/12/2018,06 - 07,489.45
3/12/2018,07 - 08,513.38
3/12/2018,08 - 09,524.06
