Elspot Prices in SEK/MWh,,,,,,,,,,,,,,,,,,,
Data was last updated 07-02-2017,,,,,,,,,,,,,,,,,,,
,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT,FRE
7/1/2015,23 - 00,253.57,259.23,259.23,259.23,259.23,259.23,208.65,259.23,246.78,246.78,246.78,259.23,259.23,259.23,259.23,265.09,265.09,
8/1/2015,00 - 01,246.66,249.19,249.19,249.19,249.19,249.19,206.05,249.19,244.78,244.78,244.78,251.73,251.73,251.73,249.19,277.49,277.49,
8/1/2015,01 - 02,238.76,235.66,235.66,235.66,235.66,235.66,181.89,235.66,235.66,235.66,235.66,249.66,249.66,249.66,235.66,273.45,273.45,
8/1/2015,02 - 03,232.56,230.96,230.96,230.96,230.96,230.96,151.43,230.96,230.96,230.96,230.96,248.44,248.44,248.44,230.96,273.45,273.45,
8/1/2015,03 - 04,230.96,229.74,229.74,229.74,229.74,229.74,140.34,229.74,229.74,229.74,229.74,246.84,246.84,246.84,229.74,273.45,273.45,
8/1/2015,04 - 05,231.71,230.68,230.68,230.68,230.68,230.68,141,230.68,230.68,230.68,230.68,246.47,246.47,246.47,230.68,278.15,278.15,
8/1/2015,05 - 06,245.72,244.78,244.78,244.78,244.78,278.8,178.98,244.78,244.78,244.78,244.78,247.03,247.03,247.13,278.8,404.67,404.67,
8/1/2015,06 - 07,259.25,264.99,264.99,264.99,264.99,336.9,246,264.99,252.77,252.77,252.77,264.99,264.99,264.99,336.9,424.32,424.32,
8/1/2015,07 - 08,272.98,276.45,276.45,276.45,276.45,350.06,276.45,276.45,259.35,259.35,259.35,276.45,276.45,276.45,350.06,424.13,424.13,
8/1/2015,08 - 09,277.3,278.8,278.8,278.8,278.8,311.7,264.14,278.8,264.14,264.14,264.14,278.8,278.8,278.8,311.7,424.22,424.22,
8/1/2015,09 - 10,276.17,277.49,277.49,277.49,277.49,292.15,265.36,277.49,265.36,265.36,265.36,277.49,277.49,277.49,292.15,424.22,424.22,
8/1/2015,10 - 11,276.45,277.96,277.96,277.96,277.96,288.86,266.49,277.96,266.49,266.49,266.49,277.96,277.96,277.96,288.86,424.13,424.13,
8/1/2015,11 - 12,277.86,279.37,279.37,279.37,279.37,291.78,267.52,279.37,267.52,267.52,267.52,279.37,279.37,279.37,291.78,424.13,424.13,
8/1/2015,12 - 13,277.96,279.37,279.37,279.37,279.37,285.1,267.52,279.37,267.52,267.52,267.52,279.37,279.37,279.37,285.1,424.22,424.22,
8/1/2015,13 - 14,278.71,280.59,280.59,280.59,280.59,291.4,268.84,280.59,268.84,268.84,268.84,280.59,280.59,280.59,291.4,424.13,424.13,
8/1/2015,14 - 15,279.46,284.07,284.07,284.07,284.07,291.31,267.43,284.07,267.43,267.43,267.43,284.07,284.07,284.07,291.31,424.32,424.32,
8/1/2015,15 - 16,282.85,289.8,289.8,289.8,289.8,309.54,265.46,289.8,265.46,265.46,265.46,289.8,289.8,289.8,309.54,424.32,424.32,
8/1/2015,16 - 17,287.64,297.89,297.89,297.89,297.89,308.41,267.24,297.89,267.24,267.24,267.24,297.89,297.89,297.89,308.41,424.41,424.41,
8/1/2015,17 - 18,288.39,301.08,301.08,301.08,301.08,301.08,266.96,301.08,266.96,266.96,266.96,301.08,301.08,301.08,301.08,424.41,424.41,
8/1/2015,18 - 19,282.47,291.87,291.87,291.87,291.87,291.87,263.01,291.87,263.01,263.01,263.01,291.87,291.87,291.87,291.87,424.32,424.32,
8/1/2015,19 - 20,278.24,285.48,285.48,285.48,285.48,285.48,260.29,285.48,260.29,260.29,260.29,285.48,285.48,285.48,285.48,424.13,424.13,
8/1/2015,20 - 21,268.75,276.74,276.74,276.74,276.74,276.74,258.12,276.74,258.12,258.12,258.12,276.74,276.74,276.74,276.74,424.22,424.22,
8/1/2015,21 - 22,262.26,269.03,269.03,269.03,269.03,275.98,256.71,269.03,256.71,256.71,256.71,269.03,269.03,269.03,275.98,405.05,405.05,
8/1/2015,22 - 23,254.55,257.56,257.56,257.56,257.56,257.56,251.07,257.56,251.07,251.07,251.07,257.56,257.56,257.56,257.56,282.56,282.56,
8/1/2015,23 - 00,245.43,243.55,243.55,243.55,243.55,243.55,149.74,243.55,243.55,243.55,243.55,250.42,250.42,250.42,243.55,278.05,278.05,
9/1/2015,00 - 01,242.41,243.73,243.73,243.73,243.73,243.73,108.73,243.73,243.73,243.73,243.73,246.18,246.18,246.18,243.73,264.25,264.25,
9/1/2015,01 - 02,237.99,238.83,238.83,238.83,238.83,238.83,126.81,238.83,238.83,238.83,238.83,245.14,245.14,245.14,238.83,263.87,263.87,
9/1/2015,02 - 03,236.39,236.95,236.95,236.95,236.95,236.95,105.72,236.95,236.95,236.95,236.95,244.86,244.86,244.86,236.95,263.78,263.78,
9/1/2015,03 - 04,236.29,236.48,236.48,236.48,236.48,236.48,150.62,236.48,236.48,236.48,236.48,245.23,245.23,245.23,236.48,263.78,263.78,
9/1/2015,04 - 05,239.59,239.68,239.68,239.68,239.68,239.68,153.07,239.68,239.68,239.68,239.68,245.8,245.8,245.8,239.68,264.16,264.16,
9/1/2015,05 - 06,248.44,253.05,253.05,253.05,253.05,280.35,187.72,253.05,247.12,243.26,247.12,253.05,253.05,253.05,280.35,405.18,405.18,
9/1/2015,06 - 07,257.1,265.19,265.19,265.19,265.19,332.31,229.33,265.19,251.45,249,251.45,265.19,265.19,265.19,332.31,419.86,419.86,
9/1/2015,07 - 08,272.54,275.27,275.27,275.27,275.27,411.58,275.27,275.27,266.7,255.68,266.7,275.27,275.27,275.27,411.58,411.58,411.58,
9/1/2015,08 - 09,277.24,279.69,279.69,279.69,279.69,412.43,258.41,279.69,271.88,258.41,271.88,279.69,279.69,279.69,412.43,419.96,419.96,
9/1/2015,09 - 10,273.76,274.04,274.04,274.04,274.04,348.04,257.76,274.04,274.04,257.76,274.04,274.04,274.04,274.04,348.04,405.74,405.74,
9/1/2015,10 - 11,274.98,279.97,279.97,279.97,279.97,352.65,257.28,279.97,272.44,257.28,272.44,279.97,279.97,279.97,352.65,405.56,405.56,
9/1/2015,11 - 12,274.98,286.75,286.75,286.75,286.75,318.95,256.34,286.75,266.89,256.34,266.89,286.75,286.75,286.75,318.95,405.65,405.65,
9/1/2015,12 - 13,274.79,287.22,287.22,287.22,287.22,312.17,255.59,287.22,264.16,255.59,264.16,287.22,287.22,287.22,312.17,419.96,419.96,
9/1/2015,13 - 14,271.59,281.95,281.95,281.95,281.95,299.08,254.93,281.95,262.74,254.93,262.74,281.95,281.95,281.95,299.08,419.96,419.96,
9/1/2015,14 - 15,269.33,274.61,274.61,274.61,274.61,360.09,254.46,274.61,262.74,254.46,262.74,274.61,274.61,274.61,360.09,420.05,420.05,
9/1/2015,15 - 16,270.09,277.43,277.43,277.43,277.43,406.03,254.37,277.43,262.37,254.37,262.37,277.43,277.43,277.43,406.03,420.05,420.05,
9/1/2015,16 - 17,273.85,283.27,283.27,283.27,283.27,397.08,255.31,283.27,264.35,255.31,264.35,283.27,283.27,283.27,397.08,420.05,420.05,
9/1/2015,17 - 18,277.71,291.74,291.74,291.74,291.74,360.09,255.59,291.74,264.35,255.59,264.35,291.74,291.74,291.74,360.09,420.05,420.05,
9/1/2015,18 - 19,275.36,288.35,288.35,288.35,288.35,348.13,255.12,288.35,262.37,255.12,262.37,288.35,288.35,288.35,348.13,419.96,419.96,
9/1/2015,19 - 20,270.18,281.57,281.57,281.57,281.57,298.89,254.37,281.57,259.83,254.37,259.83,281.57,281.57,281.57,298.89,405.56,405.56,
9/1/2015,20 - 21,262.84,271.59,271.59,271.59,271.59,279.13,253.8,271.59,257.19,253.8,257.19,271.59,271.59,271.59,279.13,420.05,420.05,
9/1/2015,21 - 22,257.76,266.6,266.6,266.6,266.6,280.07,251.26,266.6,254.37,251.26,254.37,266.6,266.6,266.6,280.07,405.37,405.37,
9/1/2015,22 - 23,254.74,262.56,262.56,262.56,262.56,262.56,203.72,262.56,249.19,247.31,249.19,262.56,262.56,262.56,262.56,292.02,292.02,
9/1/2015,23 - 00,248.06,251.73,251.73,251.73,251.73,251.73,138.57,251.73,248.91,246.18,248.91,251.73,251.73,251.73,251.73,264.44,264.44,
10/1/2015,00 - 01,249.9,264.33,264.33,264.33,264.33,264.33,208.31,264.33,245.72,245.72,245.72,264.33,264.33,264.33,264.33,271.35,271.35,
10/1/2015,01 - 02,248,258.35,258.35,258.35,258.35,258.35,238.12,258.35,244.77,244.77,244.77,258.35,258.35,258.35,258.35,270.88,270.88,
10/1/2015,02 - 03,245.24,256.73,256.73,256.73,256.73,256.73,198.53,256.73,242.11,242.11,242.11,256.73,256.73,256.73,256.73,270.59,270.59,
10/1/2015,03 - 04,244.86,260.81,260.81,260.81,260.81,260.81,196.35,260.81,240.59,240.59,240.59,260.81,260.81,260.81,260.81,270.69,270.69,
10/1/2015,04 - 05,245.72,263.09,263.09,263.09,263.09,263.09,208.02,263.09,239.64,239.64,239.64,263.09,263.09,263.09,263.09,425.35,425.35,
10/1/2015,05 - 06,244.1,264.99,264.99,264.99,264.99,264.99,116.59,264.99,240.5,231,240.5,264.99,264.99,264.99,264.99,425.73,425.73,
10/1/2015,06 - 07,246.29,265.56,265.56,265.56,265.56,265.56,68.27,265.56,241.64,235.75,241.64,265.56,265.56,265.56,265.56,425.64,425.64,
10/1/2015,07 - 08,251.22,269.93,269.93,269.93,269.93,269.93,88.39,269.93,241.07,241.07,241.07,269.93,269.93,269.93,279.14,425.73,425.73,
10/1/2015,08 - 09,254.93,271.07,271.07,271.07,271.07,271.07,107.76,271.07,245.81,245.81,245.81,271.07,271.07,271.07,281.13,425.83,425.83,
10/1/2015,09 - 10,256.83,271.16,271.16,271.16,271.16,271.16,150.68,271.16,247.33,247.33,247.33,271.16,271.16,271.16,281.51,425.73,425.73,
10/1/2015,10 - 11,258.73,271.35,271.35,271.35,271.35,271.35,150.39,271.35,249.04,248.09,249.04,271.35,271.35,271.35,281.61,425.83,425.83,
10/1/2015,11 - 12,256.45,269.83,269.83,269.83,269.83,269.83,140.8,269.83,249.61,248.09,249.61,269.83,269.83,269.83,281.7,425.83,425.83,
10/1/2015,12 - 13,254.55,268.12,268.12,268.12,268.12,268.12,150.3,268.12,248.57,247.9,248.57,268.12,268.12,268.12,281.7,425.73,425.73,
10/1/2015,13 - 14,252.74,265.47,265.47,265.47,265.47,278.66,140.99,265.47,247.9,247.71,247.9,265.47,265.47,265.47,281.61,425.73,425.73,
10/1/2015,14 - 15,252.36,264.33,264.33,264.33,264.33,284.17,108.43,264.33,247.71,247.71,247.71,264.33,264.33,264.33,284.17,425.64,425.64,
10/1/2015,15 - 16,253.6,264.52,264.52,264.52,264.52,303.25,107.67,264.52,248.76,247.9,248.76,264.52,264.52,264.52,303.25,425.54,425.54,
10/1/2015,16 - 17,255.88,267.08,267.08,267.08,267.08,306.2,134.35,267.08,251.03,248.66,251.03,267.08,267.08,267.08,306.2,425.54,425.54,
10/1/2015,17 - 18,259.1,269.26,269.26,269.26,269.26,309.43,162.26,269.26,252.08,249.23,252.08,269.26,269.26,269.26,309.43,425.35,425.35,
10/1/2015,18 - 19,256.07,266.8,266.8,266.8,266.8,282.18,179.16,266.8,251.22,249.23,251.22,266.8,266.8,266.8,282.18,282.18,282.18,
10/1/2015,19 - 20,252.84,263.09,263.09,263.09,263.09,272.87,127.61,263.09,249.33,248.76,249.33,263.09,263.09,263.09,272.87,272.87,272.87,
10/1/2015,20 - 21,253.31,264.52,264.52,264.52,264.52,264.52,150.2,264.52,248.19,247.9,248.19,264.52,264.52,264.52,264.52,425.54,425.54,
10/1/2015,21 - 22,251.22,262.43,262.43,262.43,262.43,275.15,109.28,262.43,247.24,247.24,247.24,262.43,262.43,262.43,275.15,289.77,289.77,
10/1/2015,22 - 23,247.43,251.22,251.22,251.22,251.22,264.23,112.13,251.22,246.38,246.38,246.38,251.22,251.22,251.22,264.23,266.13,266.13,
10/1/2015,23 - 00,243.34,242.49,242.49,242.49,242.49,242.49,48.23,242.49,242.49,242.49,242.49,247.81,247.81,250.28,242.49,256.92,256.92,
11/1/2015,00 - 01,237.11,238.35,238.35,238.35,238.35,238.35,0.48,238.35,238.35,238.35,238.35,253.81,253.81,253.81,238.35,272.81,272.81,
11/1/2015,01 - 02,229.95,231.19,231.19,231.19,231.19,231.19,-19.66,231.19,231.19,231.19,231.19,252.57,252.57,252.57,231.19,272.33,272.33,
11/1/2015,02 - 03,227.37,229.38,229.38,229.38,229.38,229.38,-39.23,229.38,229.38,229.38,229.38,251.43,251.43,251.43,229.38,272.05,272.05,
11/1/2015,03 - 04,221.65,223.75,223.75,223.75,223.75,223.75,-48.3,223.75,223.75,223.75,223.75,251.43,251.43,251.43,223.75,223.75,223.75,
11/1/2015,04 - 05,222.89,224.89,224.89,224.89,224.89,224.89,-39.33,224.89,224.89,224.89,224.89,251.91,251.91,251.91,224.89,224.89,224.89,
11/1/2015,05 - 06,225.75,228.23,228.23,228.23,228.23,228.23,-7.06,228.23,228.23,228.23,228.23,252.48,252.48,252.48,228.23,296.58,296.58,
11/1/2015,06 - 07,227.47,228.14,228.14,228.14,228.14,228.14,-0.86,228.14,228.14,228.14,228.14,253.53,253.53,253.53,228.14,427.73,427.73,
11/1/2015,07 - 08,233.01,235.87,235.87,235.87,235.87,235.87,0.48,235.87,235.87,232.15,235.87,252.1,252.1,252.1,235.87,427.73,427.73,
11/1/2015,08 - 09,239.11,240.36,240.36,240.36,240.36,240.36,1.05,240.36,240.36,240.36,240.36,252.48,252.48,252.67,240.36,427.92,427.92,
11/1/2015,09 - 10,246.56,247.71,247.71,247.71,247.71,247.71,38.66,247.71,247.71,246.85,247.71,254.1,254.1,254.1,247.71,428.02,428.02,
11/1/2015,10 - 11,250.28,258.78,258.78,258.78,258.78,258.78,53.55,258.78,250.38,248.18,250.38,258.78,258.78,258.78,258.78,428.12,428.12,
11/1/2015,11 - 12,253.34,265.75,265.75,265.75,265.75,265.75,94.6,265.75,251.43,248.47,251.43,265.75,265.75,265.75,265.75,428.12,428.12,
11/1/2015,12 - 13,253.05,263.93,263.93,263.93,263.93,263.93,83.14,263.93,252,248.47,252,263.93,263.93,263.93,263.93,428.12,428.12,
11/1/2015,13 - 14,251.81,264.22,264.22,264.22,264.22,264.22,1.05,264.22,251.91,246.94,251.91,264.22,264.22,264.22,264.22,428.12,428.12,
11/1/2015,14 - 15,251.71,263.93,263.93,263.93,263.93,269.18,1.05,263.93,252.19,246.94,252.19,263.93,263.93,263.93,269.18,428.12,428.12,
11/1/2015,15 - 16,254.96,265.36,265.36,265.36,265.36,284.26,1.43,265.36,254.2,247.23,254.2,265.36,265.36,265.36,284.26,428.21,428.21,
11/1/2015,16 - 17,263.17,273,273,273,273,295.62,64.24,273,257.25,247.99,257.25,273,273,273,295.62,428.31,428.31,
11/1/2015,17 - 18,266.7,276.53,276.53,276.53,276.53,298.3,130.96,276.53,258.11,248.09,258.11,276.53,276.53,276.53,298.3,428.21,428.21,
11/1/2015,18 - 19,266.99,277.77,277.77,277.77,277.77,297.06,118.75,277.77,257.63,248.09,257.63,277.77,277.77,277.77,297.06,428.21,428.21,
11/1/2015,19 - 20,264.98,275.86,275.86,275.86,275.86,284.36,142.04,275.86,256.39,248.18,256.39,275.86,275.86,275.86,284.36,428.21,428.21,
11/1/2015,20 - 21,262.12,272.71,272.71,272.71,272.71,282.93,91.92,272.71,256.11,247.99,256.11,272.71,272.71,272.71,282.93,428.21,428.21,
11/1/2015,21 - 22,258.68,268.8,268.8,268.8,268.8,294,88.68,268.8,253.81,247.42,253.81,268.8,268.8,268.8,294,427.92,427.92,
11/1/2015,22 - 23,255.15,267.08,267.08,267.08,267.08,283.6,97.17,267.08,251.14,247.04,251.14,267.08,267.08,267.08,283.6,296.39,296.39,
11/1/2015,23 - 00,250.47,263.84,263.84,263.84,263.84,274.34,1.15,263.84,248.56,245.99,248.56,263.84,263.84,263.84,274.34,287.22,287.22,
12/1/2015,00 - 01,257.63,271.76,271.76,271.76,271.76,271.76,88.77,271.76,253.24,252.57,253.24,271.76,271.76,271.76,271.76,272.81,272.81,
12/1/2015,01 - 02,256.11,268.23,268.23,268.23,268.23,268.23,27.4,268.23,252.76,252.76,252.76,268.23,268.23,268.23,268.23,268.23,268.23,
12/1/2015,02 - 03,252.48,266.8,266.8,266.8,266.8,266.8,0.86,266.8,250.66,249.04,250.66,266.8,266.8,266.8,266.8,266.8,266.8,
12/1/2015,03 - 04,251.62,267.94,267.94,267.94,267.94,267.94,0.95,267.94,250.86,245.99,250.86,267.94,267.94,267.94,267.94,267.94,267.94,
12/1/2015,04 - 05,253.53,271.86,271.86,271.86,271.86,278.73,0.67,271.86,252.1,245.22,252.1,271.86,271.86,271.86,285.7,285.7,285.7,
12/1/2015,05 - 06,261.93,265.65,265.65,265.65,265.65,450.83,1.05,265.65,255.72,249.52,255.72,265.65,265.65,265.65,443.87,443.87,443.87,
12/1/2015,06 - 07,282.07,281.88,281.88,281.88,281.88,529.39,95.93,281.88,266.99,252.86,266.99,281.88,281.88,281.88,529.39,529.39,529.39,
12/1/2015,07 - 08,327.32,330.18,330.18,330.18,330.18,626.76,162.56,330.18,279.11,254.58,279.11,330.18,330.18,330.18,626.76,626.76,626.76,
12/1/2015,08 - 09,331.32,330.56,330.56,330.56,330.56,626.66,171.06,330.56,330.56,256.11,294.1,330.56,330.56,330.56,626.66,626.66,626.66,
12/1/2015,09 - 10,324.83,324.83,324.83,324.83,324.83,626.57,168.57,324.83,291.33,255.91,291.33,324.83,324.83,324.83,626.57,626.57,626.57,
12/1/2015,10 - 11,303.17,294.38,294.38,294.38,294.38,626.76,168.57,294.38,287.99,255.53,287.99,294.38,294.38,294.38,626.76,626.76,626.76,
12/1/2015,11 - 12,289.71,287.03,287.03,287.03,287.03,626.95,166.19,287.03,283.31,254.86,283.31,287.03,287.03,287.03,626.95,626.95,626.95,
12/1/2015,12 - 13,283.41,279.97,279.97,279.97,279.97,626.85,147.29,279.97,278.25,254.58,278.25,279.97,279.97,279.97,626.85,626.85,626.85,
12/1/2015,13 - 14,283.02,280.54,280.54,280.54,280.54,626.57,139.27,280.54,276.72,254.48,276.72,280.54,280.54,280.54,626.57,626.57,626.57,
12/1/2015,14 - 15,281.21,276.63,276.63,276.63,276.63,626.76,63.29,276.63,275.01,254.29,275.01,276.63,276.63,276.63,626.76,626.76,626.76,
12/1/2015,15 - 16,284.74,281.5,281.5,281.5,281.5,715.91,1.43,281.5,275.77,254.48,275.77,281.5,281.5,281.5,715.91,715.91,715.91,
12/1/2015,16 - 17,287.7,283.5,283.5,283.5,283.5,634.2,149.2,283.5,278.82,255.15,278.82,283.5,283.5,283.5,634.2,634.2,634.2,
12/1/2015,17 - 18,294.1,288.75,288.75,288.75,288.75,626.95,175.06,288.75,277.11,255.34,277.11,288.75,288.75,288.75,626.95,626.95,626.95,
12/1/2015,18 - 19,288.37,286.08,286.08,286.08,286.08,626.66,170.48,286.08,275.1,254.96,275.1,286.08,286.08,286.08,626.66,626.66,626.66,
12/1/2015,19 - 20,276.34,276.15,276.15,276.15,276.15,431.36,160.17,276.15,269.47,254.77,269.47,276.15,276.15,276.15,431.36,431.36,431.36,
12/1/2015,20 - 21,266.51,269.76,269.76,269.76,269.76,288.56,149.67,269.76,265.08,254.2,265.08,269.76,269.76,269.76,288.56,430.88,430.88,
12/1/2015,21 - 22,263.17,265.36,265.36,265.36,265.36,301.83,132.78,265.36,260.88,253.53,260.88,265.36,265.36,265.36,301.83,430.6,430.6,
12/1/2015,22 - 23,258.87,263.74,263.74,263.74,263.74,283.98,142.32,263.74,258.49,252.96,258.49,263.74,263.74,263.74,283.98,287.03,287.03,
12/1/2015,23 - 00,252.19,252,252,252,252,252,86.86,86.86,252,252,252,256.39,256.39,256.39,252,286.65,286.65,
13-01-2015,00 - 01,250.31,268.04,268.04,268.04,268.04,268.04,88.36,88.36,244.02,244.02,244.02,268.04,268.04,268.04,268.04,268.04,268.04,
13-01-2015,01 - 02,248.5,266.04,266.04,266.04,266.04,266.04,99.32,99.32,242.78,242.78,242.78,266.04,266.04,266.04,266.04,267.38,267.38,
13-01-2015,02 - 03,248.03,265.66,265.66,265.66,265.66,265.66,106.38,106.38,241.92,241.92,241.92,265.66,265.66,265.66,265.66,267.28,267.28,
13-01-2015,03 - 04,247.36,267.09,267.09,267.09,267.09,267.09,151.56,267.09,238.68,238.68,238.68,267.09,267.09,267.09,267.09,267.09,267.09,
13-01-2015,04 - 05,250.03,275.95,275.95,275.95,275.95,275.95,169.77,275.95,238.21,238.21,238.21,275.95,275.95,275.95,275.95,276.62,276.62,
13-01-2015,05 - 06,258.32,284.82,284.82,284.82,284.82,382.33,189.88,284.82,242.02,242.02,242.02,284.82,284.82,284.82,382.33,424.75,424.75,
13-01-2015,06 - 07,281.96,303.5,303.5,303.5,303.5,571.16,200.65,303.5,249.17,249.17,249.17,303.5,303.5,303.5,571.16,571.16,571.16,
13-01-2015,07 - 08,312.75,334,334,334,334,615.3,308.55,334,255.84,255.84,255.84,334,334,334,615.3,615.3,615.3,
13-01-2015,08 - 09,323.81,339.82,339.82,339.82,339.82,615.2,307.7,339.82,259.65,259.65,259.65,339.82,339.82,339.82,615.2,615.2,615.2,
13-01-2015,09 - 10,305.69,333.15,333.15,333.15,333.15,615.2,271.38,333.15,255.94,255.94,255.94,333.15,333.15,333.15,615.2,615.2,615.2,
13-01-2015,10 - 11,297.12,332.38,332.38,332.38,332.38,615.39,248.5,332.38,253.74,253.74,253.74,332.38,332.38,332.38,615.39,615.39,615.39,
13-01-2015,11 - 12,286.06,328.86,328.86,328.86,328.86,615.68,240.4,328.86,250.5,250.5,250.5,328.86,328.86,328.86,615.68,615.68,615.68,
13-01-2015,12 - 13,283.48,322.85,322.85,322.85,322.85,615.58,240.69,322.85,249.26,249.26,249.26,322.85,322.85,322.85,615.58,615.58,615.58,
13-01-2015,13 - 14,282.53,322.38,322.38,322.38,322.38,615.49,237.44,322.38,249.74,249.74,249.74,322.38,322.38,322.38,615.49,615.49,615.49,
13-01-2015,14 - 15,288.25,326.95,326.95,326.95,326.95,615.3,244.21,326.95,252.51,252.51,252.51,326.95,326.95,326.95,615.3,615.3,615.3,
13-01-2015,15 - 16,302.64,331.34,331.34,331.34,331.34,615.68,275.57,331.34,254.98,254.98,254.98,331.34,331.34,331.34,615.68,615.68,615.68,
13-01-2015,16 - 17,310.65,348.97,348.97,348.97,348.97,615.49,257.18,348.97,257.18,257.18,257.18,348.97,348.97,348.97,615.49,615.49,615.49,
13-01-2015,17 - 18,324.57,401.87,401.87,401.87,401.87,586.41,258.51,401.87,258.51,258.51,258.51,401.87,401.87,401.87,586.41,615.2,615.2,
13-01-2015,18 - 19,317.8,400.25,400.25,400.25,400.25,491.28,257.18,400.25,257.18,257.18,257.18,400.25,400.25,400.25,491.28,615.01,615.01,
13-01-2015,19 - 20,299.02,359.84,359.84,359.84,359.84,359.84,256.13,359.84,256.13,256.13,256.13,359.84,359.84,359.84,359.84,524.46,524.46,
13-01-2015,20 - 21,278.62,300.93,300.93,300.93,300.93,300.93,254.32,300.93,254.32,254.32,254.32,300.93,300.93,300.93,300.93,445.44,445.44,
13-01-2015,21 - 22,272.14,293.3,293.3,293.3,293.3,293.3,251.84,293.3,251.84,251.84,251.84,293.3,293.3,293.3,293.3,425.04,425.04,
13-01-2015,22 - 23,266.04,284.63,284.63,284.63,284.63,284.63,257.56,284.63,247.74,247.74,247.74,284.63,284.63,284.63,284.63,284.63,284.63,
13-01-2015,23 - 00,252.6,273,273,273,273,273,175.01,273,243.83,243.83,243.83,273,273,273,273,273,273,
14-01-2015,00 - 01,246.42,261.25,261.25,261.25,261.25,261.25,151.63,151.63,242.84,242.84,242.84,261.25,261.25,261.25,261.25,274.28,274.28,
14-01-2015,01 - 02,243.78,245.48,245.48,245.48,245.48,245.48,141.81,141.81,244.06,244.06,244.06,248.22,248.22,248.22,245.48,274.18,274.18,
14-01-2015,02 - 03,242.84,243.12,243.12,243.12,243.12,243.12,113.2,113.2,243.12,243.12,243.12,247.65,247.65,247.65,243.12,274.18,274.18,
14-01-2015,03 - 04,242.93,243.21,243.21,243.21,243.21,243.21,129.16,129.16,243.21,243.21,243.21,247.56,247.56,247.56,243.21,243.21,243.21,
14-01-2015,04 - 05,244.63,246.23,246.23,246.23,246.23,246.23,131.33,131.33,245.29,245.29,245.29,247.93,247.93,247.93,246.23,412.59,412.59,
14-01-2015,05 - 06,251.14,259.74,259.74,259.74,259.74,282.4,153.52,153.52,247.46,245.95,247.46,259.74,259.74,259.74,282.4,422.51,422.51,
14-01-2015,06 - 07,268.71,270.88,270.88,270.88,270.88,363.12,257.94,265.12,255.96,250.39,255.96,270.88,270.88,270.88,363.12,519.66,519.66,
14-01-2015,07 - 08,291.08,291.36,291.36,291.36,291.36,393.99,291.36,291.36,273.52,254.83,273.52,291.36,291.36,291.36,393.99,609.26,609.26,
14-01-2015,08 - 09,315.44,307.04,307.04,307.04,307.04,384.27,273.05,307.04,307.04,273.05,307.04,307.04,307.04,307.04,384.27,609.17,609.17,
14-01-2015,09 - 10,303.64,298.63,298.63,298.63,298.63,369.26,271.54,298.63,298.63,271.54,298.63,298.63,298.63,298.63,369.26,609.07,609.07,
14-01-2015,10 - 11,295.05,287.87,287.87,287.87,287.87,357.36,273.8,287.87,287.87,273.8,287.87,287.87,287.87,287.87,357.36,609.07,609.07,
14-01-2015,11 - 12,291.65,286.27,286.27,286.27,286.27,360.48,269.18,286.27,286.27,269.18,286.27,286.27,286.27,286.27,360.48,604.82,604.82,
14-01-2015,12 - 13,283.15,280.41,280.41,280.41,280.41,350.19,260.49,280.41,280.41,260.49,280.41,280.41,280.41,280.41,350.19,604.73,604.73,
14-01-2015,13 - 14,282.4,279.28,279.28,279.28,279.28,342.07,261.81,279.28,279.28,261.81,279.28,279.28,279.28,279.28,342.07,604.35,604.35,
14-01-2015,14 - 15,290.99,286.74,286.74,286.74,286.74,369.73,262.95,286.74,286.74,262.95,286.74,286.74,286.74,286.74,369.73,604.54,604.54,
14-01-2015,15 - 16,309.49,304.77,304.77,304.77,304.77,394.28,272.39,304.77,280.03,272.39,280.03,304.77,304.77,304.77,394.28,609.07,609.07,
