Elspot Prices in SEK/MWh,,,,,,,,,,,,,,,,,,
Data was last updated 31-12-2018,,,,,,,,,,,,,,,,,,
,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT
8/1/2017,04 - 05,291.03,292.65,292.65,292.65,292.65,292.65,292.65,292.65,292.65,292.65,292.65,292.65,292.65,247.75,292.65,292.65,292.65
8/1/2017,05 - 06,291.79,293.32,293.32,293.32,293.32,293.32,293.32,293.32,293.32,293.32,293.32,293.32,293.32,247.94,293.32,293.32,293.32
8/1/2017,06 - 07,292.65,293.99,293.99,293.99,293.99,293.99,293.99,293.99,293.99,293.99,293.99,293.22,293.22,248.41,293.99,293.99,293.99
8/1/2017,07 - 08,290.26,292.17,292.17,292.17,292.17,292.17,292.17,292.17,292.17,292.17,292.17,292.17,292.17,248.51,292.17,292.17,292.17
8/1/2017,08 - 09,292.36,293.8,293.8,293.8,293.8,293.8,293.8,293.8,293.8,293.8,293.8,293.8,293.8,249.08,293.8,293.8,293.8
8/1/2017,09 - 10,294.66,297.05,297.05,297.05,297.05,297.05,297.05,297.05,297.05,295.71,295.71,295.71,295.71,249.18,297.05,297.05,297.05
8/1/2017,10 - 11,297.91,305.07,305.07,305.07,334.88,305.07,334.88,334.88,305.07,296.09,296.09,296.09,296.09,249.27,305.07,305.07,334.88
8/1/2017,11 - 12,295.33,296.09,296.09,296.09,339.28,296.09,266.28,339.28,296.09,296.09,296.09,296.09,296.09,249.66,296.09,296.09,339.28
8/1/2017,12 - 13,295.14,295.8,295.8,295.8,359.34,295.8,295.8,359.34,295.8,295.8,295.8,295.8,295.8,249.85,295.8,295.8,359.34
8/1/2017,13 - 14,294.18,294.94,294.94,294.94,353.13,294.94,294.94,353.13,294.94,294.94,294.94,294.94,294.94,250.13,294.94,294.94,353.13
8/1/2017,14 - 15,293.8,294.75,294.75,294.75,335.74,294.75,294.75,335.74,294.75,294.75,294.75,294.75,294.75,250.13,294.75,294.75,335.74
8/1/2017,15 - 16,294.75,295.8,295.8,295.8,335.93,295.8,295.8,335.93,295.8,295.8,295.8,295.8,295.8,250.23,295.8,295.8,335.93
8/1/2017,16 - 17,297.72,301.92,301.92,301.92,340.42,301.92,301.92,340.42,301.92,297.33,297.33,297.33,297.33,250.04,301.92,301.92,340.42
8/1/2017,17 - 18,299.82,304.21,304.21,304.21,336.98,304.21,304.21,336.98,304.21,297.43,297.43,297.43,297.43,249.85,304.21,304.21,336.98
8/1/2017,18 - 19,297.24,300.58,300.58,300.58,324.85,300.58,300.58,324.85,300.58,297.14,297.14,297.14,297.14,249.75,300.58,300.58,324.85
8/1/2017,19 - 20,295.42,297.62,297.62,297.62,315.01,297.62,296.19,315.01,297.62,296.19,296.19,296.19,296.19,249.85,297.62,315.01,315.01
8/1/2017,20 - 21,293.22,294.56,294.56,294.56,294.56,294.56,294.56,294.56,294.56,294.56,294.56,294.56,294.56,249.85,294.56,294.56,294.56
8/1/2017,21 - 22,294.28,295.71,295.71,295.71,295.71,295.71,295.71,295.71,295.71,295.71,295.71,295.71,295.71,249.94,295.71,295.71,295.71
8/1/2017,22 - 23,289.5,291.89,291.89,291.89,291.89,291.89,291.89,291.89,291.89,291.89,291.89,291.89,291.89,249.75,291.89,291.89,291.89
8/1/2017,23 - 00,283.96,285.58,285.58,285.58,285.58,285.58,285.58,285.58,285.58,285.58,285.58,285.58,285.58,249.94,285.58,285.58,285.58
9/1/2017,00 - 01,280.61,282.43,282.43,282.43,282.43,282.43,282.43,282.43,282.43,282.43,282.43,282.43,282.43,249.56,282.43,282.43,282.43
9/1/2017,01 - 02,276.5,278.13,278.13,278.13,278.13,278.13,278.13,278.13,278.13,278.13,278.13,278.13,278.13,249.08,278.13,278.13,278.13
9/1/2017,02 - 03,275.26,276.98,276.98,276.98,276.98,276.98,276.98,276.98,276.98,276.98,276.98,276.98,276.98,248.89,276.98,276.98,276.98
9/1/2017,03 - 04,276.89,278.61,278.61,278.61,278.61,278.61,278.61,278.61,278.61,278.61,278.61,278.61,278.61,248.99,278.61,278.61,278.61
9/1/2017,04 - 05,282.05,283.86,283.86,283.86,283.86,283.86,283.86,283.86,283.86,283.86,283.86,283.86,283.86,249.08,283.86,283.86,283.86
9/1/2017,05 - 06,288.83,290.55,290.55,290.55,290.55,290.55,290.55,290.55,290.55,290.55,290.55,290.55,290.55,249.56,290.55,290.55,290.55
9/1/2017,06 - 07,293.89,293.99,293.99,293.99,293.99,332.97,293.99,293.99,293.99,293.99,293.99,293.99,293.99,257.2,332.97,332.97,332.97
9/1/2017,07 - 08,308.22,312.24,312.24,312.24,411.99,411.99,302.49,411.99,304.98,301.82,301.82,301.82,301.82,257.2,411.99,411.99,411.99
9/1/2017,08 - 09,315.39,320.36,320.36,320.36,424.6,345.39,306.03,424.6,315.87,306.03,306.03,306.03,306.03,258.16,345.39,424.6,424.6
9/1/2017,09 - 10,313.48,318.26,318.26,318.26,429.18,340.61,304.12,429.18,315.77,304.12,304.12,304.12,304.12,258.54,340.61,429.18,429.18
9/1/2017,10 - 11,312.52,319.69,319.69,319.69,433.2,339.18,301.73,433.2,305.45,301.73,301.73,301.73,301.73,259.21,339.18,433.2,433.2
9/1/2017,11 - 12,307.56,314.53,314.53,314.53,430.62,324.47,299.53,430.62,299.53,299.53,299.53,299.53,299.53,259.59,324.47,430.62,430.62
9/1/2017,12 - 13,305.36,313.86,313.86,313.86,431.09,316.35,297.14,431.09,297.14,297.14,297.14,297.14,297.14,261.22,316.35,431.09,431.09
9/1/2017,13 - 14,303.64,312.72,312.72,312.72,443.42,312.72,296.09,443.42,296.09,296.09,296.09,296.09,296.09,260.07,312.72,443.42,443.42
9/1/2017,14 - 15,302.01,308.7,308.7,308.7,430.9,323.23,295.71,430.9,295.71,295.71,295.71,295.71,295.71,260.45,323.23,430.9,430.9
9/1/2017,15 - 16,304.88,313.19,313.19,313.19,409.41,345.1,296.09,409.41,296.09,296.09,296.09,296.09,296.09,260.64,345.1,409.41,409.41
9/1/2017,16 - 17,306.03,317.3,317.3,317.3,457.18,345.49,296.38,457.18,296.38,296.38,296.38,296.38,296.38,259.98,345.49,457.18,457.18
9/1/2017,17 - 18,305.26,314.82,314.82,314.82,443.42,345.2,295.9,443.42,295.9,295.9,295.9,295.9,295.9,259.5,345.2,443.42,443.42
9/1/2017,18 - 19,300.68,313.96,313.96,313.96,411.79,345.68,295.23,411.79,295.23,295.23,295.23,295.23,295.23,259.12,345.68,411.79,411.79
9/1/2017,19 - 20,294.66,300.1,300.1,300.1,300.1,300.1,294.18,300.1,294.18,294.18,294.18,294.18,294.18,258.54,300.1,399.28,399.28
9/1/2017,20 - 21,289.78,291.41,291.41,291.41,291.41,291.41,291.41,291.41,291.41,291.41,291.41,291.41,291.41,258.06,291.41,378.64,378.64
9/1/2017,21 - 22,286.35,287.3,287.3,287.3,287.3,287.3,287.3,287.3,287.3,287.3,287.3,287.3,287.3,257.59,287.3,288.64,288.64
9/1/2017,22 - 23,281.76,282.52,282.52,282.52,282.52,282.52,282.52,282.52,282.52,282.52,282.52,282.52,282.52,251.28,282.52,282.52,282.52
9/1/2017,23 - 00,274.12,275.45,275.45,275.45,275.45,275.45,275.45,275.45,275.45,275.45,275.45,275.45,275.45,250.52,275.45,275.45,275.45
10/1/2017,00 - 01,257.32,249.77,249.77,249.77,249.77,249.77,249.77,249.77,264.57,264.57,264.57,249.77,249.77,249.77,249.77,249.77,249.77
10/1/2017,01 - 02,250.35,244.14,244.14,244.14,244.14,244.14,244.14,244.14,263.33,263.33,263.33,244.14,244.14,244.14,244.14,244.14,244.14
10/1/2017,02 - 03,250.63,243.38,243.38,243.38,243.38,243.38,243.38,243.38,261.99,261.99,261.99,243.38,243.38,243.38,243.38,243.38,243.38
10/1/2017,03 - 04,250.44,244.14,244.14,244.14,244.14,244.14,244.14,244.14,261.33,261.33,261.33,244.14,244.14,244.14,244.14,244.14,244.14
10/1/2017,04 - 05,263.33,265.15,265.15,265.15,265.15,265.15,265.15,265.15,265.15,265.15,265.15,265.15,265.15,249.68,265.15,265.15,265.15
10/1/2017,05 - 06,275.36,276.22,276.22,276.22,276.22,276.22,276.22,276.22,276.22,276.22,276.22,276.22,276.22,250.15,276.22,276.22,276.22
10/1/2017,06 - 07,284.91,284.43,284.43,284.43,284.43,306.3,284.43,284.43,284.43,284.43,284.43,284.43,284.43,256.65,306.3,306.3,306.3
10/1/2017,07 - 08,296.75,295.98,295.98,295.98,295.98,380.96,295.98,295.98,295.98,295.98,295.98,295.98,295.98,257.41,380.96,380.96,380.96
10/1/2017,08 - 09,299.33,298.94,298.94,298.94,298.94,333.51,298.94,298.94,298.94,298.94,298.94,298.94,298.94,262.38,333.51,391.65,391.65
10/1/2017,09 - 10,297.7,298.09,298.09,298.09,298.09,303.72,298.09,298.09,298.09,298.09,298.09,298.09,298.09,264.19,303.72,381.63,381.63
10/1/2017,10 - 11,296.75,297.32,297.32,297.32,297.32,297.32,297.32,297.32,297.32,297.32,297.32,297.32,297.32,264.29,297.32,381.63,381.63
10/1/2017,11 - 12,296.18,296.56,296.56,296.56,296.56,296.56,296.56,296.56,296.56,296.56,296.56,296.56,296.56,265.72,296.56,382.87,382.87
10/1/2017,12 - 13,295.13,295.89,295.89,295.89,295.89,295.89,295.89,295.89,295.89,295.89,295.89,295.89,295.89,260.28,295.89,385.07,385.07
10/1/2017,13 - 14,295.22,295.98,295.98,295.98,295.98,295.98,295.98,295.98,295.98,295.98,295.98,295.98,295.98,260.37,295.98,387.84,387.84
10/1/2017,14 - 15,295.32,296.08,296.08,296.08,296.08,296.08,296.08,296.08,296.08,296.08,296.08,296.08,296.08,260.28,296.08,381.06,381.06
10/1/2017,15 - 16,295.89,296.27,296.27,296.27,296.27,305.34,296.27,296.27,296.27,296.27,296.27,296.27,296.27,260.47,305.34,378.96,378.96
10/1/2017,16 - 17,297.61,297.8,297.8,297.8,385.74,306.2,297.8,385.74,297.8,297.8,297.8,297.8,297.8,259.61,306.2,385.74,385.74
10/1/2017,17 - 18,297.89,297.8,297.8,297.8,395.66,297.8,297.8,395.66,297.8,297.8,297.8,297.8,297.8,258.84,297.8,297.8,395.66
10/1/2017,18 - 19,295.7,296.18,296.18,296.18,381.06,296.18,296.18,381.06,296.18,296.18,296.18,296.18,296.18,258.18,296.18,381.06,381.06
10/1/2017,19 - 20,290.07,291.59,291.59,291.59,291.59,291.59,291.59,291.59,291.59,291.59,291.59,291.59,291.59,257.79,291.59,371.6,371.6
10/1/2017,20 - 21,283.38,284.62,284.62,284.62,284.62,284.62,284.62,284.62,284.62,284.62,284.62,284.62,284.62,257.51,284.62,287.77,287.77
10/1/2017,21 - 22,280.9,282.14,282.14,282.14,282.14,282.14,282.14,282.14,282.14,282.14,282.14,282.14,282.14,257.41,282.14,286.72,286.72
10/1/2017,22 - 23,277.56,278.32,278.32,278.32,278.32,278.32,278.32,278.32,278.32,278.32,278.32,278.32,278.32,251.11,278.32,278.32,278.32
10/1/2017,23 - 00,267.34,268.11,268.11,268.11,268.11,268.11,268.11,268.11,268.11,268.11,268.11,268.11,268.11,250.35,268.11,268.11,268.11
11/1/2017,00 - 01,242.25,232.99,232.99,232.99,232.99,232.99,232.99,232.99,256.78,256.78,256.78,232.99,232.99,232.99,232.99,232.99,232.99
11/1/2017,01 - 02,234.51,217.69,217.69,217.69,217.69,217.69,217.69,217.69,253.15,253.15,253.15,217.69,217.69,217.69,217.69,217.69,217.69
11/1/2017,02 - 03,231.46,210.72,210.72,210.72,210.72,210.72,210.72,210.72,251.52,251.52,251.52,213.11,213.11,213.11,210.72,210.72,210.72
11/1/2017,03 - 04,231.55,211.2,211.2,211.2,211.2,211.2,211.2,211.2,251.14,251.14,251.14,213.68,213.68,213.68,211.2,211.2,211.2
11/1/2017,04 - 05,235.85,225.53,225.53,225.53,225.53,225.53,225.53,225.53,249.42,249.42,249.42,225.53,225.53,225.53,225.53,225.53,225.53
11/1/2017,05 - 06,246.94,247.32,247.32,247.32,247.32,247.32,232.7,247.32,247.32,247.32,247.32,247.32,247.32,247.32,247.32,247.32,247.32
11/1/2017,06 - 07,267.67,265.86,265.86,265.86,265.86,276.18,265.86,265.86,265.86,265.86,265.86,265.86,265.86,264.04,276.18,276.18,276.18
11/1/2017,07 - 08,277.04,276.75,276.75,276.75,276.75,288.99,276.75,276.75,276.75,276.75,276.75,276.75,276.75,260.13,288.99,288.99,288.99
11/1/2017,08 - 09,278.76,278.47,278.47,278.47,278.47,292.43,278.47,278.47,278.47,278.47,278.47,278.47,278.47,268.34,292.43,292.43,292.43
11/1/2017,09 - 10,278.95,278.28,278.28,278.28,278.28,289.46,278.28,278.28,278.28,278.28,278.28,278.28,278.28,278.28,289.46,289.46,289.46
11/1/2017,10 - 11,279.33,278.57,278.57,278.57,278.57,289.56,278.57,278.57,278.57,278.57,278.57,278.57,278.57,278.57,289.56,289.56,289.56
11/1/2017,11 - 12,279.33,278.66,278.66,278.66,278.66,289.18,278.66,278.66,278.66,278.66,278.66,278.66,278.66,278.66,289.18,289.18,289.18
11/1/2017,12 - 13,279.43,278.76,278.76,278.76,278.76,289.37,278.76,278.76,278.76,278.76,278.76,278.76,278.76,278.76,289.37,289.37,289.37
11/1/2017,13 - 14,278.76,278.38,278.38,278.38,278.38,289.27,278.38,278.38,278.38,278.38,278.38,278.38,278.38,269.78,289.27,289.27,289.27
11/1/2017,14 - 15,279.05,278.57,278.57,278.57,278.57,282.87,278.57,278.57,278.57,278.57,278.57,278.57,278.57,267.58,282.87,282.87,282.87
11/1/2017,15 - 16,279.72,278.86,278.86,278.86,278.86,286.02,278.86,278.86,278.86,278.86,278.86,278.86,278.86,267.58,286.02,286.02,286.02
11/1/2017,16 - 17,281.63,280.96,280.96,280.96,280.96,303.51,280.96,280.96,280.96,280.96,280.96,280.96,280.96,263.37,303.51,303.51,303.51
11/1/2017,17 - 18,282.97,282.58,282.58,282.58,282.58,295.29,282.58,282.58,282.58,282.58,282.58,282.58,282.58,259.27,295.29,295.29,295.29
11/1/2017,18 - 19,280.96,280.77,280.77,280.77,280.77,289.18,280.77,280.77,280.77,280.77,280.77,280.77,280.77,260.41,289.18,289.18,289.18
11/1/2017,19 - 20,277.71,278.38,278.38,278.38,278.38,278.38,278.38,278.38,278.38,278.38,278.38,278.38,278.38,259.74,278.38,278.38,278.38
11/1/2017,20 - 21,272.74,273.31,273.31,273.31,273.31,273.31,273.31,273.31,273.31,273.31,273.31,273.31,273.31,257.26,273.31,273.31,273.31
11/1/2017,21 - 22,266.24,266.72,266.72,266.72,266.72,266.72,266.72,266.72,266.72,266.72,266.72,266.72,266.72,255.92,266.72,266.72,266.72
11/1/2017,22 - 23,254.58,251.05,251.05,251.05,251.05,251.05,251.05,251.05,259.27,259.27,259.27,251.05,251.05,251.05,251.05,251.05,251.05
11/1/2017,23 - 00,239.29,232.12,232.12,232.12,232.12,232.12,95.47,111.62,253.15,253.15,253.15,232.12,232.12,232.12,232.12,232.12,232.12
12/1/2017,00 - 01,224.67,212.13,212.13,212.13,212.13,212.13,0.86,59.61,261.22,261.22,261.22,219.98,219.98,219.98,212.13,212.13,212.13
12/1/2017,01 - 02,221.8,172.9,172.9,172.9,172.9,172.9,0.29,26.41,257.87,257.87,257.87,218.07,218.07,218.07,172.9,172.9,172.9
12/1/2017,02 - 03,221.61,166.3,166.3,166.3,166.3,166.3,0.48,26.7,258.73,258.73,258.73,217.59,217.59,217.59,166.3,166.3,166.3
12/1/2017,03 - 04,221.99,166.78,166.78,166.78,166.78,166.78,0.38,25.93,259.59,259.59,259.59,217.87,217.87,217.87,166.78,166.78,166.78
12/1/2017,04 - 05,229.55,224.76,224.76,224.76,224.76,224.76,0.77,94.15,255.77,255.77,255.77,224.76,224.76,224.76,224.76,224.76,224.76
12/1/2017,05 - 06,242.47,239.02,239.02,239.02,239.02,239.02,26.12,100.95,254.43,254.43,254.43,239.02,239.02,239.02,239.02,239.02,239.02
12/1/2017,06 - 07,271.65,270.69,270.69,270.69,270.69,284.18,270.69,270.69,270.69,270.69,270.69,270.69,270.69,249.74,284.18,284.18,284.18
12/1/2017,07 - 08,282.27,281.41,281.41,281.41,281.41,293.75,281.41,281.41,281.41,281.41,281.41,281.41,281.41,244,293.75,293.75,293.75
12/1/2017,08 - 09,286,284.95,284.95,284.95,284.95,315.86,284.95,284.95,284.95,284.95,284.95,284.95,284.95,251.75,315.86,315.86,315.86
12/1/2017,09 - 10,283.61,282.27,282.27,282.27,282.27,345.04,282.27,282.27,282.27,282.27,282.27,282.27,282.27,252.8,345.04,345.04,345.04
12/1/2017,10 - 11,283.42,282.65,282.65,282.65,282.65,340.16,282.65,282.65,282.65,282.65,282.65,282.65,282.65,252.03,340.16,344.66,344.66
12/1/2017,11 - 12,282.75,282.27,282.27,282.27,282.27,334.71,282.27,282.27,282.27,282.27,282.27,282.27,282.27,251.56,334.71,350.21,350.21
12/1/2017,12 - 13,282.37,281.98,281.98,281.98,281.98,334.04,281.98,281.98,281.98,281.98,281.98,281.98,281.98,251.08,334.04,339.2,339.2
12/1/2017,13 - 14,282.46,282.27,282.27,282.27,282.27,302.65,282.27,282.27,282.27,282.27,282.27,282.27,282.27,251.36,302.65,302.65,302.65
12/1/2017,14 - 15,283.71,282.75,282.75,282.75,282.75,324.47,282.75,282.75,282.75,282.75,282.75,282.75,282.75,250.41,324.47,324.47,324.47
12/1/2017,15 - 16,285.62,283.61,283.61,283.61,283.61,352.89,283.61,283.61,283.61,283.61,283.61,283.61,283.61,249.93,352.89,352.89,352.89
12/1/2017,16 - 17,289.93,289.26,289.26,289.26,289.26,356.04,289.26,289.26,289.26,289.26,289.26,289.26,289.26,247.73,356.04,356.04,356.04
12/1/2017,17 - 18,292.41,292.03,292.03,292.03,292.03,345.14,292.03,292.03,292.03,292.03,292.03,292.03,292.03,244.19,345.14,345.14,345.14
12/1/2017,18 - 19,290.6,289.73,289.73,289.73,289.73,345.23,289.73,289.73,289.73,289.73,289.73,289.73,289.73,253.18,345.23,345.23,345.23
12/1/2017,19 - 20,284.47,285.91,285.91,285.91,285.91,285.91,285.91,285.91,285.91,285.91,285.91,285.91,285.91,251.46,285.91,289.45,289.45
12/1/2017,20 - 21,281.6,282.27,282.27,282.27,282.27,282.27,282.27,282.27,282.27,282.27,282.27,282.27,282.27,249.45,282.27,288.01,288.01
12/1/2017,21 - 22,280.84,281.6,281.6,281.6,281.6,281.6,281.6,281.6,281.6,281.6,281.6,281.6,281.6,246.77,281.6,281.6,281.6
12/1/2017,22 - 23,278.63,279.5,279.5,279.5,279.5,279.5,279.5,279.5,279.5,279.5,279.5,279.5,279.5,242.27,279.5,279.5,279.5
12/1/2017,23 - 00,274.81,275.86,275.86,275.86,275.86,275.86,275.86,275.86,275.86,275.86,275.86,275.86,275.86,239.88,275.86,275.86,275.86
13-01-2017,00 - 01,275.59,276.92,276.92,276.92,276.92,276.92,276.92,276.92,276.92,276.92,276.92,276.92,276.92,240.63,276.92,276.92,276.92
13-01-2017,01 - 02,273.6,275.59,275.59,275.59,275.59,275.59,275.59,275.59,275.59,275.59,275.59,275.59,275.59,239.97,275.59,275.59,275.59
13-01-2017,02 - 03,274.55,276.35,276.35,276.35,276.35,276.35,276.35,276.35,276.35,276.35,276.35,276.35,276.35,239.4,276.35,276.35,276.35
13-01-2017,03 - 04,274.45,276.35,276.35,276.35,276.35,276.35,276.35,276.35,276.35,276.35,276.35,276.35,276.35,239.4,276.35,276.35,276.35
13-01-2017,04 - 05,276.64,277.87,277.87,277.87,277.87,277.87,277.87,277.87,277.87,277.87,277.87,277.87,277.87,239.78,277.87,277.87,277.87
13-01-2017,05 - 06,288.61,291.08,291.08,291.08,291.08,291.08,291.08,291.08,291.08,291.08,288.04,288.04,288.04,240.82,291.08,291.08,291.08
13-01-2017,06 - 07,304,324.14,324.14,324.14,324.14,324.14,324.14,324.14,298.49,298.49,291.46,291.46,291.46,249.56,324.14,324.14,324.14
13-01-2017,07 - 08,336.96,375.06,375.06,375.06,390.92,390.92,375.06,390.92,375.06,309.32,293.36,293.36,293.36,248.8,390.92,390.92,390.92
13-01-2017,08 - 09,356.91,392.16,392.16,392.16,421.89,421.89,392.16,421.89,392.16,316.73,295.64,295.64,295.64,252.32,421.89,421.89,421.89
13-01-2017,09 - 10,351.88,391.21,391.21,391.21,421.7,421.7,391.21,421.7,391.21,319.1,296.3,296.3,296.3,252.6,421.7,421.7,421.7
13-01-2017,10 - 11,352.64,391.21,391.21,391.21,418.47,418.47,391.21,418.47,391.21,318.53,296.49,296.49,296.49,252.41,418.47,418.47,418.47
13-01-2017,11 - 12,342.09,363.94,363.94,363.94,418.19,418.19,363.94,418.19,363.94,314.16,296.21,296.21,296.21,252.51,418.19,418.19,418.19
13-01-2017,12 - 13,337.53,357.58,357.58,357.58,390.54,390.54,352.73,390.54,357.58,311.79,299.25,299.25,299.25,251.65,390.54,390.54,390.54
13-01-2017,13 - 14,327.27,353.59,353.59,353.59,389.97,389.97,353.59,389.97,353.59,309.89,299.15,299.15,299.15,251.46,389.97,389.97,389.97
13-01-2017,14 - 15,318.06,344.47,344.47,344.47,389.21,389.21,306.28,389.21,344.47,306.28,298.58,298.58,298.58,251.75,389.21,389.21,389.21
13-01-2017,15 - 16,317.3,353.87,353.87,353.87,389.78,389.78,303.71,389.78,353.87,303.71,296.59,296.59,296.59,251.56,389.78,389.78,389.78
13-01-2017,16 - 17,330.31,391.4,391.4,391.4,416,416,334.68,416,391.4,305.23,294.31,294.31,294.31,250.51,416,416,416
13-01-2017,17 - 18,342.85,408.5,408.5,408.5,451.72,451.72,391.78,451.72,408.5,304.76,293.83,293.83,293.83,247.57,451.72,451.72,451.72
13-01-2017,18 - 19,324.52,361.76,361.76,361.76,418.85,418.85,361.76,418.85,361.76,303.24,293.36,293.36,293.36,246.81,418.85,418.85,418.85
13-01-2017,19 - 20,303.9,330.5,330.5,330.5,387.79,330.5,303.05,387.79,330.5,301.24,292.98,292.98,292.98,246.81,330.5,387.79,387.79
13-01-2017,20 - 21,295.92,298.11,298.11,298.11,298.11,298.11,298.11,298.11,298.11,298.11,292.5,292.5,292.5,246.33,298.11,298.11,298.11
13-01-2017,21 - 22,294.31,295.64,295.64,295.64,295.64,295.64,295.64,295.64,295.64,295.64,290.89,290.89,290.89,245.76,295.64,295.64,295.64
13-01-2017,22 - 23,290.79,292.41,292.41,292.41,292.41,292.41,292.41,292.41,292.41,292.41,289.75,289.75,289.75,241.2,292.41,292.41,292.41
13-01-2017,23 - 00,283,284.24,284.24,284.24,284.24,284.24,284.24,284.24,284.24,284.24,284.24,284.24,284.24,240.06,284.24,284.24,284.24
14-01-2017,00 - 01,281.01,282.91,282.91,282.91,282.91,282.91,282.91,282.91,282.91,282.91,282.91,282.91,282.91,240.12,282.91,282.91,282.91
14-01-2017,01 - 02,272.67,274.94,274.94,274.94,274.94,274.94,274.94,274.94,274.94,274.94,274.94,274.94,274.94,239.46,274.94,274.94,274.94
14-01-2017,02 - 03,268.68,271.72,271.72,271.72,271.72,271.72,271.72,271.72,271.72,271.72,271.72,271.72,271.72,238.8,271.72,271.72,271.72
14-01-2017,03 - 04,267.16,270.39,270.39,270.39,270.39,270.39,270.39,270.39,270.39,270.39,270.39,270.39,270.39,238.51,270.39,270.39,270.39
14-01-2017,04 - 05,268.3,271.43,271.43,271.43,271.43,271.43,271.43,271.43,271.43,271.43,271.43,271.43,271.43,238.8,271.43,271.43,271.43
14-01-2017,05 - 06,270.2,272.67,272.67,272.67,272.67,272.67,266.12,266.12,272.67,272.67,272.67,272.67,272.67,239.65,272.67,272.67,272.67
14-01-2017,06 - 07,278.26,279.78,279.78,279.78,279.78,279.78,279.78,279.78,279.78,279.78,279.78,279.78,279.78,240.6,279.78,279.78,279.78
14-01-2017,07 - 08,280.63,282.44,282.44,282.44,282.44,282.44,274.85,282.44,282.44,282.44,282.44,282.44,282.44,239.17,282.44,282.44,282.44
14-01-2017,08 - 09,289.55,290.22,290.22,290.22,290.22,290.22,297.52,290.22,290.03,290.03,290.03,290.03,290.03,240.22,290.22,290.22,290.22
14-01-2017,09 - 10,292.3,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,294.2,292.59,292.59,292.59,241.26,294.2,294.2,294.2
14-01-2017,10 - 11,295.06,299.8,299.8,299.8,299.8,299.8,295.91,299.8,299.8,295.91,293.16,293.16,293.16,241.93,299.8,299.8,299.8
14-01-2017,11 - 12,295.24,299.7,299.7,299.7,299.7,299.7,296,299.7,299.7,296,293.63,293.63,293.63,244.87,299.7,299.7,299.7
14-01-2017,12 - 13,294.3,295.43,295.43,295.43,295.43,295.43,295.43,295.43,295.43,295.43,293.16,293.16,293.16,245.15,295.43,295.43,295.43
14-01-2017,13 - 14,292.87,293.73,293.73,293.73,293.73,293.73,293.73,293.73,293.73,293.73,293.63,293.63,293.63,245.34,293.73,293.73,293.73
14-01-2017,14 - 15,292.97,293.82,293.82,293.82,293.82,293.82,293.82,293.82,293.82,293.82,293.54,293.54,293.54,246.95,293.82,293.82,293.82
14-01-2017,15 - 16,294.68,295.34,295.34,295.34,295.34,298.57,295.34,295.34,295.34,295.34,293.63,293.63,293.63,248.95,298.57,298.57,298.57
14-01-2017,16 - 17,298.38,317.92,317.92,317.92,317.92,321.62,296.29,317.92,317.92,296.29,294.49,294.49,294.49,249.8,321.62,321.62,321.62
14-01-2017,17 - 18,304.83,335.38,335.38,335.38,335.38,335.38,297.9,335.38,335.38,297.9,295.34,295.34,295.34,246.86,335.38,335.38,335.38
14-01-2017,18 - 19,302.36,327.03,327.03,327.03,327.03,327.03,297.33,327.03,327.03,297.33,295.24,295.24,295.24,245.53,327.03,327.03,327.03
