Elspot Prices in SEK/MWh,,,,,,,,,,,,,,,,,,,
Data was last updated 10-01-2018,,,,,,,,,,,,,,,,,,,
,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT,FRE
30-03-2016,20 - 21,203.73,202.98,202.98,202.98,202.98,338.77,202.98,202.98,202.98,202.98,202.98,202.98,202.98,202.98,415.33,415.33,415.33,
30-03-2016,21 - 22,201.59,201.04,201.04,201.04,201.04,252.48,201.04,201.04,201.04,201.04,201.04,201.04,201.04,201.04,284.46,325.15,325.15,
30-03-2016,22 - 23,198.35,197.89,197.89,197.89,197.89,238.21,197.89,197.89,197.89,197.89,197.89,197.89,197.89,197.89,238.21,277.78,277.78,
30-03-2016,23 - 00,194.92,195.01,195.01,195.01,195.01,195.01,195.01,195.01,195.01,195.01,195.01,195.01,195.01,195.01,195.01,249.24,249.24,
31-03-2016,00 - 01,190.82,189.89,189.89,189.89,189.89,189.89,189.89,189.89,189.89,189.89,189.89,189.89,189.89,189.89,189.89,189.89,189.89,
31-03-2016,01 - 02,187.77,187.03,187.03,187.03,187.03,187.03,187.03,187.03,187.03,187.03,187.03,187.03,187.03,187.03,187.03,187.03,187.03,
31-03-2016,02 - 03,186.84,186.29,186.29,186.29,186.29,186.29,186.29,186.29,186.29,186.29,186.29,186.29,186.29,186.29,186.29,186.29,186.29,
31-03-2016,03 - 04,187.67,186.84,186.84,186.84,186.84,186.84,186.84,186.84,186.84,186.84,186.84,186.84,186.84,186.84,186.84,186.84,186.84,
31-03-2016,04 - 05,191.28,190.45,190.45,190.45,190.45,190.45,190.45,190.45,190.45,190.45,190.45,190.45,190.45,190.45,190.45,190.45,190.45,
31-03-2016,05 - 06,199.78,199.04,199.04,199.04,199.04,221.13,199.04,199.04,199.04,199.04,199.04,199.04,199.04,199.04,221.13,221.13,221.13,
31-03-2016,06 - 07,211.7,205.88,205.88,205.88,205.88,281.47,205.88,205.88,203.57,203.57,203.57,205.88,205.88,205.88,281.47,281.47,281.47,
31-03-2016,07 - 08,241.18,221.68,221.68,221.68,325.45,325.45,222.51,325.45,217.98,217.98,217.98,221.68,221.68,221.68,325.45,325.45,325.45,
31-03-2016,08 - 09,260.03,230.09,230.09,230.09,369.44,369.44,230.09,369.44,230.09,230.09,230.09,230.09,230.09,230.09,369.44,369.44,369.44,
31-03-2016,09 - 10,250.05,230.37,230.37,230.37,328.78,328.78,230.37,328.78,219.65,219.65,219.65,230.37,230.37,230.37,328.78,328.78,328.78,
31-03-2016,10 - 11,231.1,221.59,221.59,221.59,312.42,312.42,222.97,312.42,206.62,206.62,206.62,221.59,221.59,221.59,312.42,312.42,312.42,
31-03-2016,11 - 12,222.42,212.53,212.53,212.53,306.23,310.94,222.23,306.23,202.83,202.83,202.83,212.53,212.53,212.53,310.94,310.94,310.94,
31-03-2016,12 - 13,208.93,203.48,203.48,203.48,270.84,311.4,203.48,270.84,202.18,202.18,202.18,203.48,203.48,203.48,311.4,311.4,311.4,
31-03-2016,13 - 14,203.75,201.35,201.35,201.35,270.75,311.22,217.06,270.75,201.35,201.35,201.35,201.35,201.35,201.35,311.22,311.22,311.22,
31-03-2016,14 - 15,201.9,199.87,199.87,199.87,251.8,311.22,184.26,251.8,199.87,199.87,199.87,199.87,199.87,199.87,311.22,311.22,311.22,
31-03-2016,15 - 16,201.07,198.86,198.86,198.86,226.58,310.48,198.86,226.58,198.86,198.86,198.86,198.86,198.86,198.86,310.48,310.48,310.48,
31-03-2016,16 - 17,200.06,197.65,197.65,197.65,222.97,310.67,197.65,222.97,197.65,197.65,197.65,197.65,197.65,197.65,310.67,310.67,310.67,
31-03-2016,17 - 18,200.89,198.39,198.39,198.39,224.82,310.94,198.39,224.82,198.39,198.39,198.39,198.39,198.39,198.39,310.94,310.94,310.94,
31-03-2016,18 - 19,202,199.32,199.32,199.32,247.46,328.13,199.32,247.46,199.32,199.32,199.32,199.32,199.32,199.32,328.13,328.13,328.13,
31-03-2016,19 - 20,203.11,200.24,200.24,200.24,280.26,440.49,200.24,280.26,200.24,200.24,200.24,200.24,200.24,200.24,414.44,414.44,414.44,
31-03-2016,20 - 21,202.64,201.26,201.26,201.26,288.49,284.88,201.26,288.49,201.26,201.26,201.26,201.26,201.26,201.26,310.94,310.94,310.94,
31-03-2016,21 - 22,201.26,200.43,200.43,200.43,200.43,274.81,200.43,200.43,200.43,200.43,200.43,200.43,200.43,200.43,274.81,274.81,274.81,
31-03-2016,22 - 23,197.56,196.73,196.73,196.73,196.73,221.77,196.73,196.73,196.73,196.73,196.73,196.73,196.73,196.73,221.77,221.77,221.77,
31-03-2016,23 - 00,189.25,188.78,188.78,188.78,188.78,188.78,188.78,188.78,188.78,188.78,188.78,188.78,188.78,188.78,188.78,188.78,188.78,
1/4/2016,00 - 01,191.31,191.12,191.12,191.12,191.12,191.12,191.12,191.12,191.12,191.12,191.12,191.12,191.12,191.12,191.12,191.12,191.12,
1/4/2016,01 - 02,187.8,187.61,187.61,187.61,187.61,187.61,187.61,187.61,187.61,187.61,187.61,187.61,187.61,187.61,187.61,187.61,187.61,
1/4/2016,02 - 03,188.08,187.89,187.89,187.89,187.89,187.89,187.89,187.89,187.89,187.89,187.89,187.89,187.89,187.89,187.89,187.89,187.89,
1/4/2016,03 - 04,186.23,186.04,186.04,186.04,186.04,186.04,186.04,186.04,186.04,186.04,186.04,186.04,186.04,186.04,186.04,186.04,186.04,
1/4/2016,04 - 05,190.57,190.48,190.48,190.48,190.48,190.48,190.48,190.48,190.48,190.48,190.48,190.48,190.48,190.48,190.48,190.48,190.48,
1/4/2016,05 - 06,198.24,196.39,196.39,196.39,196.39,274.54,196.39,196.39,196.39,196.39,196.39,196.39,196.39,196.39,274.54,274.54,274.54,
1/4/2016,06 - 07,208.86,203.78,203.78,203.78,203.78,285.16,203.78,203.78,203.78,203.78,203.78,203.78,203.78,203.78,285.16,285.16,285.16,
1/4/2016,07 - 08,243.78,224.19,224.19,224.19,307.52,307.52,224.19,307.52,224.19,224.19,224.19,224.19,224.19,224.19,307.52,307.52,307.52,
1/4/2016,08 - 09,273.8,246.36,246.36,246.36,364.6,414.86,246.36,364.6,246.36,246.36,246.36,246.36,246.36,246.36,414.86,414.86,414.86,
1/4/2016,09 - 10,276.11,239.9,239.9,239.9,346.13,414.76,308.72,346.13,235.74,235.74,235.74,239.9,239.9,239.9,414.76,414.76,414.76,
1/4/2016,10 - 11,261.42,240.27,240.27,240.27,311.67,322.85,296.15,311.67,215.7,215.7,215.7,240.27,240.27,240.27,322.85,322.85,322.85,
1/4/2016,11 - 12,239.9,228.54,228.54,228.54,275.46,307.52,267.7,275.46,208.03,208.03,208.03,228.54,228.54,228.54,307.52,307.52,307.52,
1/4/2016,12 - 13,212.92,212.83,212.83,212.83,232.51,307.33,232.51,232.51,203.04,203.04,203.04,212.83,212.83,212.83,307.33,307.33,307.33,
1/4/2016,13 - 14,205.53,202.58,202.58,202.58,202.58,307.33,202.58,202.58,202.58,202.58,202.58,202.58,202.58,202.58,307.33,307.33,307.33,
1/4/2016,14 - 15,201.84,200.82,200.82,200.82,200.82,307.15,200.82,200.82,200.82,200.82,200.82,200.82,200.82,200.82,307.15,307.15,307.15,
1/4/2016,15 - 16,199.53,199.71,199.71,199.71,199.71,199.71,199.71,199.71,199.71,199.71,199.71,199.71,199.71,199.71,277.31,277.31,277.31,
1/4/2016,16 - 17,200.08,199.25,199.25,199.25,199.25,242.11,199.25,199.25,199.25,199.25,199.25,199.25,199.25,199.25,242.11,242.11,242.11,
1/4/2016,17 - 18,201.1,200.36,200.36,200.36,200.36,258.28,200.36,200.36,200.36,200.36,200.36,200.36,200.36,200.36,277.22,277.22,277.22,
1/4/2016,18 - 19,203.13,202.02,202.02,202.02,239.25,279.43,239.25,239.25,201.93,201.93,201.93,202.02,202.02,202.02,284.98,284.98,284.98,
1/4/2016,19 - 20,203.59,202.21,202.21,202.21,202.21,306.69,202.21,202.21,202.21,202.21,202.21,202.21,202.21,202.21,306.69,306.69,306.69,
1/4/2016,20 - 21,202.67,202.58,202.58,202.58,306.78,202.58,202.58,306.78,202.58,202.58,202.58,202.58,202.58,202.58,306.78,306.78,306.78,
1/4/2016,21 - 22,201.01,201.01,201.01,201.01,201.01,201.01,201.01,201.01,201.01,201.01,201.01,201.01,201.01,201.01,275.09,275.09,275.09,
1/4/2016,22 - 23,198.61,198.61,198.61,198.61,198.61,198.61,198.61,198.61,198.61,198.61,198.61,198.61,198.61,198.61,274.91,274.91,274.91,
1/4/2016,23 - 00,194.54,194.54,194.54,194.54,194.54,194.54,194.54,194.54,194.54,194.54,194.54,194.54,194.54,194.54,217.91,217.91,217.91,
2/4/2016,00 - 01,195.16,195.34,195.34,195.34,195.34,195.34,178.05,195.34,195.34,195.34,195.34,195.34,195.34,195.34,195.34,195.34,195.34,
2/4/2016,01 - 02,192.29,192.29,192.29,192.29,192.29,192.29,192.29,192.29,192.29,192.29,192.29,192.29,192.29,192.29,194.69,194.69,194.69,
2/4/2016,02 - 03,190.35,190.44,190.44,190.44,190.44,190.44,190.44,190.44,190.44,190.44,190.44,190.44,190.44,190.44,194.6,194.6,194.6,
2/4/2016,03 - 04,183.41,183.41,183.41,183.41,183.41,183.41,183.41,183.41,183.41,183.41,183.41,183.41,183.41,183.41,194.6,194.6,194.6,
2/4/2016,04 - 05,184.06,184.06,184.06,184.06,184.06,184.06,184.06,184.06,184.06,184.06,184.06,184.06,184.06,184.06,194.97,194.97,194.97,
2/4/2016,05 - 06,185.73,185.73,185.73,185.73,185.73,185.73,185.73,185.73,185.73,185.73,185.73,185.73,185.73,185.73,194.88,194.88,194.88,
2/4/2016,06 - 07,186.65,186.65,186.65,186.65,186.65,186.65,186.65,186.65,186.65,186.65,186.65,186.65,186.65,186.65,194.32,194.32,194.32,
2/4/2016,07 - 08,192.2,192.2,192.2,192.2,192.2,192.2,192.2,192.2,192.2,192.2,192.2,192.2,192.2,192.2,288.71,288.71,288.71,
2/4/2016,08 - 09,195.43,195.43,195.43,195.43,195.43,195.43,195.43,195.43,195.43,195.43,195.43,195.43,195.43,195.43,312.93,312.93,312.93,
2/4/2016,09 - 10,197.19,197.19,197.19,197.19,197.19,197.19,197.19,197.19,197.19,197.19,197.19,197.19,197.19,197.19,313.3,313.3,313.3,
2/4/2016,10 - 11,192.38,192.38,192.38,192.38,192.38,192.38,192.38,192.38,192.38,192.38,192.38,192.38,192.38,192.38,313.3,313.3,313.3,
2/4/2016,11 - 12,185.63,185.63,185.63,185.63,185.63,185.63,185.63,185.63,185.63,185.63,185.63,185.63,185.63,185.63,313.3,313.3,313.3,
2/4/2016,12 - 13,182.77,182.77,182.77,182.77,182.77,182.77,182.77,182.77,182.77,182.77,182.77,182.77,182.77,182.77,313.03,313.03,313.03,
2/4/2016,13 - 14,182.68,182.68,182.68,182.68,182.68,182.68,182.68,182.68,182.68,182.68,182.68,182.68,182.68,182.68,313.03,313.03,313.03,
2/4/2016,14 - 15,178.98,178.98,178.98,178.98,178.98,178.98,178.98,178.98,178.98,178.98,178.98,178.98,178.98,178.98,312.56,312.56,312.56,
2/4/2016,15 - 16,178.24,178.24,178.24,178.24,178.24,178.24,178.24,178.24,178.24,178.24,178.24,178.24,178.24,178.24,312.47,312.47,312.47,
2/4/2016,16 - 17,178.98,179.44,179.44,179.44,179.44,179.44,175.28,179.44,179.44,179.44,179.44,179.44,179.44,179.44,312.47,312.47,312.47,
2/4/2016,17 - 18,189.05,189.05,189.05,189.05,189.05,189.05,186,189.05,189.05,189.05,189.05,189.05,189.05,189.05,313.03,313.03,313.03,
2/4/2016,18 - 19,199.13,199.13,199.13,199.13,199.13,199.13,206.25,203.2,199.13,199.13,199.13,199.13,199.13,199.13,314.87,314.87,314.87,
2/4/2016,19 - 20,200.79,200.79,200.79,200.79,200.79,200.79,200.79,200.79,200.79,200.79,200.79,200.79,200.79,200.79,324.4,324.4,324.4,
2/4/2016,20 - 21,199.32,199.22,199.22,199.22,199.22,199.22,199.22,199.22,199.22,199.22,199.22,199.22,199.22,199.22,348.34,348.34,348.34,
2/4/2016,21 - 22,197.65,197.65,197.65,197.65,197.65,197.65,197.65,197.65,197.65,197.65,197.65,197.65,197.65,197.65,304.8,304.8,304.8,
2/4/2016,22 - 23,195.71,195.71,195.71,195.71,195.71,195.71,195.71,195.71,195.71,195.71,195.71,195.71,195.71,195.71,283.72,283.72,283.72,
2/4/2016,23 - 00,193.4,193.4,193.4,193.4,193.4,193.4,193.4,193.4,193.4,193.4,193.4,193.4,193.4,193.4,275.68,275.68,275.68,
3/4/2016,00 - 01,186.44,186.9,186.9,186.9,186.9,186.9,181.34,186.9,186.9,186.9,186.9,186.9,186.9,186.9,216.89,216.89,216.89,
3/4/2016,01 - 02,174.96,174.96,174.96,174.96,174.96,174.96,167.27,174.96,174.96,174.96,174.96,174.96,174.96,174.96,195.04,195.04,195.04,
3/4/2016,02 - 03,171.81,171.81,171.81,171.81,171.81,171.81,171.81,171.81,171.81,171.81,171.81,171.81,171.81,171.81,192.82,192.82,192.82,
3/4/2016,03 - 04,171.9,171.44,171.44,171.44,171.44,171.44,171.44,171.44,171.44,171.44,171.44,171.44,171.44,171.44,185.88,185.88,185.88,
3/4/2016,04 - 05,169.31,169.31,169.31,169.31,169.31,169.31,169.31,169.31,169.31,169.31,169.31,169.31,169.31,169.31,278.08,278.08,278.08,
3/4/2016,05 - 06,170.33,170.33,170.33,170.33,170.33,170.33,170.33,170.33,170.33,170.33,170.33,170.33,170.33,170.33,278.08,278.08,278.08,
3/4/2016,06 - 07,170.61,170.61,170.61,170.61,170.61,170.61,170.61,170.61,170.61,170.61,170.61,170.61,170.61,170.61,278.08,278.08,278.08,
3/4/2016,07 - 08,171.9,171.9,171.9,171.9,171.9,171.9,171.9,171.9,171.9,171.9,171.9,171.9,171.9,171.9,288.82,288.82,288.82,
3/4/2016,08 - 09,176.62,176.16,176.16,176.16,176.16,176.16,176.16,176.16,176.16,176.16,176.16,176.16,176.16,176.16,301.87,301.87,301.87,
3/4/2016,09 - 10,179.68,179.68,179.68,179.68,179.68,179.68,179.68,179.68,179.68,179.68,179.68,179.68,179.68,179.68,295.48,295.48,295.48,
3/4/2016,10 - 11,182.55,182.55,182.55,182.55,182.55,182.55,182.55,182.55,182.55,182.55,182.55,182.55,182.55,182.55,320.76,320.76,320.76,
3/4/2016,11 - 12,183.57,183.57,183.57,183.57,183.57,183.57,183.57,183.57,183.57,183.57,183.57,183.57,183.57,183.57,323.72,323.72,323.72,
3/4/2016,12 - 13,178.57,178.57,178.57,178.57,178.57,178.57,178.57,178.57,178.57,178.57,178.57,178.57,178.57,178.57,323.25,323.25,323.25,
3/4/2016,13 - 14,177.55,177.55,177.55,177.55,177.55,177.55,177.55,177.55,177.55,177.55,177.55,177.55,177.55,177.55,323.16,323.16,323.16,
3/4/2016,14 - 15,177.27,177.27,177.27,177.27,177.27,177.27,177.27,177.27,177.27,177.27,177.27,177.27,177.27,177.27,302.98,302.98,302.98,
3/4/2016,15 - 16,181.25,181.25,181.25,181.25,181.25,181.25,181.25,181.25,181.25,181.25,181.25,181.25,181.25,181.25,280.39,280.39,280.39,
3/4/2016,16 - 17,186.25,186.25,186.25,186.25,186.25,186.25,186.25,186.25,186.25,186.25,186.25,186.25,186.25,186.25,280.12,280.12,280.12,
3/4/2016,17 - 18,188.94,189.31,189.31,189.31,189.31,189.31,178.57,189.31,189.31,189.31,189.31,189.31,189.31,189.31,284.38,284.38,284.38,
3/4/2016,18 - 19,196.16,196.16,196.16,196.16,196.16,196.16,196.16,196.16,196.16,196.16,196.16,196.16,196.16,196.16,296.04,296.04,296.04,
3/4/2016,19 - 20,203.19,203.65,203.65,203.65,203.65,203.65,214.3,214.3,202.45,202.45,202.45,203.65,203.65,203.65,323.72,323.72,323.72,
3/4/2016,20 - 21,203.84,203.84,203.84,203.84,203.84,203.84,203.84,203.84,203.84,203.84,203.84,203.84,203.84,203.84,341.12,341.12,341.12,
3/4/2016,21 - 22,200.69,200.69,200.69,200.69,200.69,200.69,200.69,200.69,200.69,200.69,200.69,200.69,200.69,200.69,305.39,305.39,305.39,
3/4/2016,22 - 23,197.91,197.91,197.91,197.91,197.91,197.91,197.91,197.91,197.91,197.91,197.91,197.91,197.91,197.91,278.36,278.36,278.36,
3/4/2016,23 - 00,191.71,191.71,191.71,191.71,191.71,191.71,191.71,191.71,191.71,191.71,191.71,191.71,191.71,191.71,271.6,271.6,271.6,
4/4/2016,00 - 01,189.68,189.77,189.77,189.77,189.77,189.77,189.77,189.77,189.77,189.77,189.77,189.77,189.77,189.77,189.77,189.77,189.77,
4/4/2016,01 - 02,181.34,181.34,181.34,181.34,181.34,181.34,181.34,181.34,181.34,181.34,181.34,181.34,181.34,181.34,181.34,181.34,181.34,
4/4/2016,02 - 03,177.27,177.36,177.36,177.36,177.36,177.36,177.36,177.36,177.36,177.36,177.36,177.36,177.36,177.36,185.51,185.51,185.51,
4/4/2016,03 - 04,177.18,177.27,177.27,177.27,177.27,177.27,177.27,177.27,177.27,177.27,177.27,177.27,177.27,177.27,185.33,185.33,185.33,
4/4/2016,04 - 05,179.03,179.03,179.03,179.03,179.03,179.03,179.03,179.03,179.03,179.03,179.03,179.03,179.03,179.03,179.03,179.03,179.03,
4/4/2016,05 - 06,193.84,190.23,190.23,190.23,190.23,278.73,188.75,190.23,190.23,190.23,190.23,190.23,190.23,190.23,278.73,278.73,278.73,
4/4/2016,06 - 07,209.02,205.41,205.41,205.41,205.41,336.49,206.89,205.41,205.41,205.41,205.41,205.41,205.41,205.41,336.49,336.49,336.49,
4/4/2016,07 - 08,249.38,221.98,221.98,221.98,221.98,370.37,221.98,221.98,221.98,221.98,221.98,221.98,221.98,221.98,370.37,370.37,370.37,
4/4/2016,08 - 09,294.28,250.31,250.31,250.31,320.01,416.84,250.31,320.01,250.31,250.31,250.31,250.31,250.31,250.31,416.84,416.84,416.84,
4/4/2016,09 - 10,277.9,290.67,290.67,290.67,302.61,416.75,290.67,302.61,290.67,290.67,290.67,290.67,290.67,188.38,416.75,416.75,416.75,
4/4/2016,10 - 11,263.73,265.4,265.4,265.4,267.62,416.75,265.4,267.62,265.4,265.4,265.4,265.4,265.4,188.29,416.75,416.75,416.75,
4/4/2016,11 - 12,234.66,226.8,226.8,226.8,226.8,416.84,224.95,226.8,224.95,224.95,224.95,226.8,226.8,188.1,416.84,416.84,416.84,
4/4/2016,12 - 13,214.02,211.15,211.15,211.15,211.15,416.75,211.15,211.15,209.39,209.39,209.39,211.15,211.15,188.47,416.75,416.75,416.75,
4/4/2016,13 - 14,218.09,215.32,215.32,215.32,215.32,416.57,215.32,215.32,213.56,213.56,213.56,215.32,215.32,188.47,416.57,416.57,416.57,
4/4/2016,14 - 15,212.73,213.74,213.74,213.74,213.74,371.21,213.74,213.74,208,208,208,213.74,213.74,188.47,371.21,371.21,371.21,
4/4/2016,15 - 16,206.25,208.19,208.19,208.19,208.19,224.3,208.19,208.19,208.19,208.19,208.19,208.19,208.19,188.38,336.4,336.4,336.4,
4/4/2016,16 - 17,207.82,208.1,208.1,208.1,208.1,336.49,208.1,208.1,208.1,208.1,208.1,208.1,208.1,187.92,336.49,336.49,336.49,
4/4/2016,17 - 18,207.45,210.13,210.13,210.13,210.13,332.97,210.13,210.13,207.36,207.36,207.36,210.13,210.13,187.64,336.68,336.68,336.68,
4/4/2016,18 - 19,209.3,212.08,212.08,212.08,212.08,370.56,212.08,212.08,207.54,207.54,207.54,212.08,212.08,187.73,370.56,370.56,370.56,
4/4/2016,19 - 20,214.76,212.17,212.17,212.17,212.17,412.58,212.17,212.17,208.1,208.1,208.1,212.17,212.17,187.92,412.58,412.58,412.58,
4/4/2016,20 - 21,211.52,217.54,217.54,217.54,217.54,264.1,217.54,217.54,216.89,216.89,216.89,217.54,217.54,188.1,371.21,371.21,371.21,
4/4/2016,21 - 22,207.08,210.23,210.23,210.23,210.23,210.6,210.23,210.23,210.23,210.23,210.23,210.23,210.23,188.38,279.28,279.28,279.28,
4/4/2016,22 - 23,201.62,203.84,203.84,203.84,203.84,203.84,203.84,203.84,203.84,203.84,203.84,203.84,203.84,188.19,278.73,278.73,278.73,
4/4/2016,23 - 00,195.23,196.53,196.53,196.53,196.53,196.53,196.53,196.53,196.53,196.53,196.53,196.53,196.53,187.82,196.53,196.53,196.53,
5/4/2016,00 - 01,187.87,188.42,188.42,188.42,188.42,188.42,186.94,188.42,188.42,188.42,188.42,188.42,188.42,187.13,188.42,188.42,188.42,
5/4/2016,01 - 02,185.37,185.37,185.37,185.37,185.37,185.37,185.37,185.37,185.37,185.37,185.37,185.37,185.37,185.37,185.37,185.37,185.37,
5/4/2016,02 - 03,185.28,185.19,185.19,185.19,185.19,185.19,185.19,185.19,185.19,185.19,185.19,185.19,185.19,185.19,185.19,185.19,185.19,
5/4/2016,03 - 04,183.24,183.34,183.34,183.34,183.34,183.34,183.34,183.34,183.34,183.34,183.34,183.34,183.34,183.34,183.34,183.34,183.34,
5/4/2016,04 - 05,185.74,185.74,185.74,185.74,185.74,185.74,185.74,185.74,185.74,185.74,185.74,185.74,185.74,185.74,185.74,185.74,185.74,
5/4/2016,05 - 06,195.55,196.66,196.66,196.66,196.66,216.73,196.66,196.66,196.66,196.66,196.66,196.66,196.66,186.76,216.73,216.73,216.73,
5/4/2016,06 - 07,210.07,211.55,211.55,211.55,211.55,256.32,211.55,211.55,210.53,210.53,210.53,211.55,211.55,184.63,256.32,256.32,256.32,
5/4/2016,07 - 08,233.1,295.82,295.82,295.82,295.82,370.19,295.82,295.82,212.2,212.2,212.2,295.82,295.82,186.02,370.19,370.19,370.19,
5/4/2016,08 - 09,244.39,318.29,318.29,318.29,318.29,415.42,318.29,318.29,212.47,212.47,212.47,318.29,318.29,187.22,415.42,415.42,415.42,
5/4/2016,09 - 10,244.29,315.24,315.24,315.24,315.24,415.33,315.24,315.24,212.57,212.57,212.57,315.24,315.24,187.31,415.33,415.33,415.33,
5/4/2016,10 - 11,242.81,307.84,307.84,307.84,307.84,379.16,307.84,307.84,212.2,212.2,212.2,307.84,307.84,187.13,379.16,379.16,379.16,
5/4/2016,11 - 12,225.05,297.3,297.3,297.3,297.3,370.37,297.3,297.3,211.36,211.36,211.36,297.3,297.3,186.94,370.37,370.37,370.37,
5/4/2016,12 - 13,215.8,244.76,244.76,244.76,266.49,286.84,244.76,266.49,210.81,210.81,210.81,244.76,244.76,186.11,350.95,350.95,350.95,
5/4/2016,13 - 14,212.2,239.95,239.95,239.95,239.95,277.22,239.95,239.95,210.16,210.16,210.16,239.95,239.95,186.3,370,370,370,
5/4/2016,14 - 15,211.18,223.39,223.39,223.39,223.39,276.67,223.39,223.39,209.61,209.61,209.61,223.39,223.39,186.39,370.09,370.09,370.09,
5/4/2016,15 - 16,209.05,218.39,218.39,218.39,218.39,218.39,218.39,218.39,209.33,209.33,209.33,218.39,218.39,186.48,243.83,243.83,243.83,
5/4/2016,16 - 17,208.5,216.36,216.36,216.36,216.36,224.78,216.36,216.36,209.14,209.14,209.14,216.36,216.36,186.39,224.78,224.78,224.78,
5/4/2016,17 - 18,211.09,233.66,233.66,233.66,233.66,253.73,233.66,233.66,208.87,208.87,208.87,233.66,233.66,186.39,287.58,287.58,287.58,
5/4/2016,18 - 19,210.99,218.3,218.3,218.3,218.3,272.88,218.3,218.3,210.07,210.07,210.07,218.3,218.3,186.39,290.08,290.08,290.08,
5/4/2016,19 - 20,214.51,229.49,229.49,229.49,229.49,370.93,229.49,229.49,210.44,210.44,210.44,229.49,229.49,186.67,370.93,370.93,370.93,
5/4/2016,20 - 21,212.29,224.68,224.68,224.68,224.68,224.68,224.68,224.68,212.29,212.29,212.29,224.68,224.68,186.11,370.46,370.46,370.46,
5/4/2016,21 - 22,209.88,213.31,213.31,213.31,213.31,213.31,213.31,213.31,211.92,211.92,211.92,213.31,213.31,186.3,281.11,281.11,281.11,
5/4/2016,22 - 23,203.13,206.74,206.74,206.74,206.74,206.74,206.74,206.74,206.74,206.74,206.74,206.74,206.74,186.11,280.46,280.46,280.46,
5/4/2016,23 - 00,194.71,196.75,196.75,196.75,196.75,196.75,196.75,196.75,196.75,196.75,196.75,196.75,196.75,185.09,196.75,196.75,196.75,
6/4/2016,00 - 01,183.05,185.27,185.27,185.27,185.27,185.27,185.27,185.27,185.27,185.27,185.27,185.27,185.27,179.16,185.27,185.27,185.27,
6/4/2016,01 - 02,177.86,177.86,177.86,177.86,177.86,177.86,177.86,177.86,177.86,177.86,177.86,177.86,177.86,177.86,177.86,177.86,177.86,
6/4/2016,02 - 03,176.56,176.56,176.56,176.56,176.56,176.56,176.56,176.56,176.56,176.56,176.56,176.56,176.56,176.56,176.56,176.56,176.56,
6/4/2016,03 - 04,175.54,175.54,175.54,175.54,175.54,175.54,175.54,175.54,175.54,175.54,175.54,175.54,175.54,175.54,175.54,175.54,175.54,
6/4/2016,04 - 05,176.19,176.19,176.19,176.19,176.19,176.19,176.19,176.19,176.19,176.19,176.19,176.19,176.19,176.19,176.19,176.19,176.19,
6/4/2016,05 - 06,185.73,185.27,185.27,185.27,185.27,220.75,185.27,185.27,185.27,185.27,185.27,185.27,185.27,179.06,220.75,220.75,220.75,
6/4/2016,06 - 07,199.35,200.09,200.09,200.09,200.09,275.77,200.09,200.09,200.09,200.09,200.09,200.09,200.09,185.08,275.77,275.77,275.77,
6/4/2016,07 - 08,211.49,212.04,212.04,212.04,212.04,318.76,212.04,212.04,212.04,212.04,212.04,212.04,212.04,186.38,318.76,318.76,318.76,
6/4/2016,08 - 09,218.16,218.9,218.9,218.9,218.9,352.38,216.02,218.9,216.02,216.02,216.02,218.9,218.9,187.31,352.38,352.38,352.38,
